start	end	HP1	BRM	MRG15	PC	H1
22793448	22795070	0	0	0	0	0
22795067	22795356	0	1	0	0	0
22795463	22796069	0	1	0	0	0
22796214	22797227	0	1	0	0	0
22812687	22813378	0	1	0	0	0
22813375	22813722	0	1	0	0	0
22813719	22813969	0	1	0	1	0
22813966	22814216	0	1	0	1	0
22814213	22814448	0	1	0	1	0
22814445	22814937	0	1	0	1	0
22814934	22815104	0	1	0	1	0
22815101	22815717	0	1	0	0	0
22815714	22816077	0	1	0	0	0
22816187	22816949	0	1	0	0	0
22816946	22817421	0	1	0	0	0
22817418	22818446	0	1	0	0	0
22818483	22818692	0	1	0	1	0
22818689	22819281	0	1	0	1	0
22819278	22821529	0	0	0	1	0
22821597	22821729	0	0	0	1	0
22821726	22822386	0	0	0	1	0
22822383	22823202	0	0	0	1	0
22823199	22824491	0	0	0	1	0
22824488	22824854	0	0	0	1	0
22824851	22825157	0	0	0	1	0
22825210	22825422	0	0	0	1	0
22825419	22826761	0	1	0	0	0
22826758	22827412	0	1	0	0	0
22827409	22827878	0	1	0	0	0
22827875	22828142	0	1	0	0	0
22828139	22828821	0	1	0	0	0
22828818	22829375	0	1	0	0	0
22829372	22829785	0	1	0	0	0
22829782	22830266	0	1	0	0	0
22830263	22830428	0	1	0	0	0
22830425	22830738	0	1	0	0	0
22830735	22831956	0	1	0	0	0
22831953	22832649	0	1	0	0	0
22832646	22833167	0	1	0	0	0
22833164	22833481	0	1	0	0	0
22833478	22834958	0	1	0	1	0
22835081	22835128	0	0	0	1	1
22835147	22835800	0	0	0	1	1
22835797	22837896	0	0	0	1	1
22838065	22838637	0	0	0	1	1
22838634	22839689	0	0	0	1	1
22839686	22841288	0	0	0	1	0
22841285	22841704	0	0	0	1	1
22841701	22842330	0	0	0	1	1
22842501	22842743	0	0	0	1	1
22842740	22842986	0	0	0	1	1
22843106	22843460	0	0	0	1	1
22843457	22844772	0	0	0	1	1
22844769	22845434	0	0	0	1	1
22845431	22846190	0	0	0	1	1
22846187	22847998	0	0	0	1	1
22847995	22848394	0	0	0	1	1
22848502	22848745	0	0	0	1	1
22848742	22848942	0	0	0	1	1
22849016	22849279	0	0	0	1	1
22849276	22849680	0	0	0	1	1
22849677	22850728	0	0	0	1	1
22850725	22850855	0	0	0	1	1
22850852	22851038	0	0	0	1	1
22851035	22851306	0	0	0	1	1
22851462	22851746	0	0	0	1	1
22851892	22852017	0	0	0	1	1
22852029	22852601	0	0	0	1	1
22852705	22853086	0	0	0	1	1
22853083	22853386	0	0	0	1	1
22853383	22853428	0	0	0	1	1
22853425	22853992	0	0	0	1	1
22853989	22854115	0	0	0	1	1
22854112	22854696	0	0	0	1	1
22854900	22854910	0	0	0	0	1
22855192	22855212	0	0	0	0	1
22855209	22855744	0	0	0	0	1
22855741	22857169	0	0	0	0	0
22857166	22858617	0	0	1	0	0
22858614	22858996	0	0	1	0	0
22859044	22860453	0	0	1	0	0
22860609	22860874	0	0	1	0	0
22860871	22861980	0	0	1	0	0
22861977	22862346	0	0	1	0	0
22862354	22862634	0	0	1	0	0
22862631	22863137	0	0	1	0	0
22863204	22863363	0	0	1	0	0
22863360	22864361	0	0	1	0	0
22864364	22864524	0	0	1	0	0
22864521	22865727	0	0	1	0	0
22865895	22866078	0	0	1	0	0
22866226	22866913	0	0	1	0	0
22866910	22867734	0	0	1	0	0
22868071	22868306	0	0	1	0	0
22868303	22868677	0	0	1	0	0
22868674	22869356	0	0	1	0	0
22869505	22869781	0	0	1	0	0
22869863	22869939	0	0	1	0	0
22869936	22870237	0	0	1	0	0
22870340	22870838	0	0	1	0	0
22870835	22871555	0	0	1	0	0
22871552	22872638	0	0	1	0	0
22872816	22873030	0	0	1	0	0
22873111	22873270	0	0	1	0	0
22873288	22874362	0	0	1	0	0
22874359	22874836	0	1	1	0	1
22875004	22875044	0	1	0	0	1
22875041	22876576	0	1	0	0	1
22876722	22877538	0	1	0	0	1
22877793	22878009	0	1	0	1	1
22878202	22878374	0	1	0	1	1
22878371	22879013	0	1	0	1	1
22879060	22879758	0	1	0	1	1
22879755	22879879	0	1	0	1	1
22879876	22880575	0	1	0	1	1
22880572	22880810	0	1	0	1	1
22881008	22882341	0	1	0	1	1
22882398	22882659	0	1	0	1	1
22882729	22883084	0	1	0	1	1
22883081	22883139	0	1	0	1	1
22883189	22883677	0	1	0	1	0
22883814	22884292	0	1	0	1	0
22884289	22884451	0	1	0	1	1
22884557	22884697	0	1	0	1	1
22884868	22885051	0	0	0	1	1
22885048	22885291	0	0	0	1	1
22885288	22886018	0	0	0	1	1
22886015	22886141	0	0	0	1	1
22886162	22886508	0	0	0	1	1
22886543	22887863	0	0	0	1	1
22887865	22889265	0	0	0	1	1
22889262	22890036	0	0	0	1	1
22890033	22890542	0	0	0	1	1
22890539	22891730	0	0	0	1	1
22891760	22891924	0	0	0	1	1
22892067	22892574	0	0	0	1	1
22892571	22893207	0	0	0	0	0
