start	end	HP1	BRM	MRG15	PC	H1
16737550	16737964	0	1	0	0	1
16738213	16738268	0	1	0	0	0
16738288	16738724	0	1	0	0	0
16738772	16739817	0	1	0	0	0
16739814	16740068	0	1	0	0	0
16740065	16740385	0	1	0	0	0
16740416	16741177	0	1	0	0	0
16741254	16741268	0	1	0	0	0
16741265	16742441	0	1	0	0	0
16742438	16742856	0	1	0	1	1
16742853	16743192	0	1	0	1	1
16743351	16744149	0	0	0	1	1
16744146	16744491	0	0	0	1	1
16744488	16745097	0	0	0	1	1
16745094	16745953	0	0	0	1	1
16745950	16746282	0	0	0	1	1
16746279	16746543	0	0	0	1	1
16746540	16746944	0	0	0	1	1
16747229	16747482	0	0	0	1	1
16747479	16747888	0	0	0	1	1
16747885	16748151	0	0	0	1	1
16748148	16750369	0	0	0	0	1
16750366	16751379	0	0	0	0	1
16751382	16751889	0	0	0	0	1
16751926	16752069	0	0	0	0	1
16752200	16752638	0	0	0	0	1
16752635	16753073	0	0	0	0	1
16753070	16753243	0	0	0	0	1
16753240	16754158	0	0	0	0	1
16754155	16754653	0	0	0	0	1
16754650	16755489	0	0	0	0	1
16755486	16755769	0	0	0	0	1
16755902	16756026	0	0	0	0	1
16756023	16756884	0	0	0	0	1
16756881	16757961	0	0	0	0	1
16757958	16758606	0	0	0	0	1
16758603	16758957	0	0	0	0	1
16758954	16759434	0	0	0	0	1
16759431	16761286	0	0	0	0	1
16761283	16761963	0	0	0	0	1
16761960	16762660	0	0	0	0	1
16762657	16764961	0	0	0	0	1
16764958	16765538	0	0	0	0	1
16765535	16767010	0	0	0	0	1
16767007	16767662	0	0	0	0	1
16767659	16768074	0	0	0	0	1
16768071	16768525	0	0	0	0	1
16768522	16768944	0	0	0	0	1
16768941	16769220	0	0	0	0	1
16769217	16771838	0	0	0	0	1
16771835	16773172	0	0	0	0	1
16773169	16773360	0	0	0	0	1
16773447	16773696	0	0	0	0	0
16773763	16774967	0	0	0	0	0
16774996	16777008	0	1	0	0	0
16777005	16777439	0	1	0	1	0
16777436	16777836	0	1	0	1	0
16777848	16777939	0	1	0	1	1
16777936	16778329	0	1	0	1	1
16778326	16778702	0	1	0	1	1
16778699	16778739	0	1	0	1	1
16778929	16779095	0	1	0	1	1
16779203	16779733	0	1	0	1	1
16779730	16780145	0	1	0	1	1
16780174	16780662	0	1	0	1	1
16780659	16781274	0	1	0	1	1
16781271	16781796	0	1	0	1	0
16781793	16782765	0	1	0	0	0
16782762	16783136	0	1	0	0	0
16783133	16783732	0	1	0	0	0
16783729	16784112	0	1	0	0	0
16784109	16784228	0	1	0	0	0
16784225	16785044	0	1	0	0	0
16785041	16785405	0	1	0	0	0
16785443	16786157	0	1	0	0	0
16786154	16786236	0	1	0	0	0
16786519	16787124	0	1	0	0	0
16787121	16787471	0	1	0	0	0
16787468	16788955	0	1	0	0	0
16788952	16789498	0	1	1	0	0
16789495	16789640	0	1	1	0	0
16789780	16789949	0	1	1	0	0
16790079	16790319	0	0	1	0	0
16790390	16790504	0	0	1	0	0
16790717	16790745	0	0	1	0	1
16791027	16791309	0	0	1	0	1
16791349	16791387	0	0	1	0	1
16791626	16792111	0	0	1	0	1
16792188	16792321	0	0	1	0	1
16792521	16792601	0	0	1	0	1
16792746	16793293	0	0	1	0	1
16793290	16794232	0	0	1	0	1
16794229	16794979	0	0	1	0	1
16794976	16795603	0	0	1	0	1
16795724	16796333	0	0	1	0	1
16796350	16796671	0	0	1	0	1
16796668	16796912	0	0	1	0	1
16796917	16797593	0	0	1	0	1
16797688	16798039	0	0	1	0	1
16798036	16798490	0	0	1	0	1
16798487	16798637	0	0	1	0	1
16798634	16798843	0	0	1	0	1
16799090	16799287	0	0	1	0	1
16799338	16800218	0	0	1	0	1
16800215	16800690	0	0	1	0	1
16800687	16801348	0	0	1	0	1
16801491	16801612	0	0	0	0	1
16802079	16802286	0	0	0	0	1
16802283	16803170	0	0	0	0	1
16803273	16803416	0	0	0	0	1
16803413	16804224	0	0	0	0	1
16804221	16804802	0	0	0	0	1
16804799	16805322	0	0	0	0	1
16805378	16806956	0	0	0	0	1
16806953	16808582	0	0	0	0	1
16808579	16808824	0	0	0	0	1
16808821	16809471	0	0	0	0	1
16809468	16810141	0	0	0	0	1
16810138	16811439	0	0	0	0	1
16811475	16811800	0	0	0	0	1
16811983	16812598	0	0	0	0	1
16812595	16812985	0	0	0	0	1
16813046	16813346	0	0	0	0	1
16813586	16814593	0	0	0	0	1
16814590	16815295	0	0	0	0	1
16815292	16815591	0	0	0	0	1
16815617	16815707	0	0	0	0	1
16815931	16816407	0	0	0	0	1
16816404	16816796	0	0	0	0	1
16816793	16817060	0	0	0	0	1
16817057	16817759	0	0	0	0	1
16817756	16818337	0	0	0	0	1
16818334	16818685	0	0	0	0	1
16818871	16818948	0	0	0	0	1
16819132	16819412	0	0	0	0	1
16819531	16819556	0	0	0	0	1
16819828	16819918	0	0	0	0	1
16819984	16820748	0	0	0	0	1
16820745	16822311	0	0	0	0	1
16822479	16823948	0	0	0	0	1
16823945	16824141	0	0	0	0	1
16824138	16824631	0	0	0	0	1
16824628	16824946	0	0	0	0	1
16824943	16826510	0	0	0	0	1
16826507	16826993	0	0	0	0	1
16826990	16829482	0	0	0	0	1
16829479	16830644	0	0	0	0	1
16830641	16831180	0	0	1	0	1
16831177	16831302	0	0	1	0	1
16831499	16831787	0	0	1	0	1
16831784	16831950	0	0	1	0	1
16831947	16832436	0	0	0	0	1
16832433	16832670	0	0	0	0	1
16832667	16832945	0	0	0	0	1
16832942	16833884	0	0	0	0	1
16833881	16835013	0	0	0	0	1
16835015	16835184	0	0	0	0	1
16835334	16835765	0	0	0	0	1
16835818	16836101	0	0	0	0	1
16836098	16836975	0	0	0	0	1
16837054	16838157	0	0	0	0	1
16838154	16838748	0	0	0	0	1
16838895	16839193	0	0	0	0	1
16839190	16839448	0	0	0	0	1
16839445	16840262	0	0	0	0	1
16840259	16841045	0	0	0	0	1
16841102	16841233	0	0	0	0	1
16841381	16841533	0	0	0	0	1
16841530	16842115	0	0	0	0	1
16842269	16843264	0	0	0	0	0
16843261	16843675	0	0	1	0	0
16843738	16844214	0	0	1	0	0
16844456	16844599	0	0	1	0	0
16844596	16845266	0	1	1	0	0
16845263	16845564	0	1	1	0	0
16845561	16845769	0	1	1	0	0
16845766	16846376	0	1	1	0	0
16846373	16846588	0	1	1	0	0
16846585	16846976	0	1	1	0	0
16846981	16847216	0	1	0	0	0
16847405	16848355	0	1	0	0	0
16848352	16848891	0	1	0	0	0
16848888	16849709	0	1	0	0	0
16849751	16850777	0	1	0	0	0
16851022	16851098	0	1	0	1	1
16851232	16851369	0	1	0	1	1
16851366	16852126	0	1	0	1	1
16852123	16852293	0	1	0	1	1
16852359	16852591	0	0	0	1	1
16852588	16852950	0	0	0	1	1
16853035	16853221	0	0	0	1	1
16853218	16853599	0	0	0	1	1
16853596	16853748	0	0	0	1	1
16853872	16854091	0	0	0	1	1
16854088	16854560	0	0	0	1	1
16854599	16854697	0	0	0	1	1
16854905	16854935	0	0	0	1	1
16855241	16855286	0	0	0	1	1
16855379	16855789	0	0	0	1	1
16855786	16856015	0	0	0	1	1
16856076	16856141	0	0	0	1	1
16856306	16856472	0	0	0	1	1
16856556	16856927	0	0	0	1	1
16856924	16857140	0	0	0	1	1
16857164	16857460	0	0	0	1	1
16857576	16857654	0	0	0	1	1
16857837	16858040	0	0	0	1	1
16858205	16858457	0	0	0	1	1
16858454	16858615	0	0	0	1	1
16858834	16858922	0	0	0	1	1
16859079	16859277	0	0	0	1	1
16859274	16859505	0	0	0	1	1
16859669	16859945	0	0	0	1	1
16859981	16860125	0	0	0	1	1
16860302	16860540	0	0	0	1	1
16860537	16860869	0	0	0	1	1
16860866	16861103	0	0	0	0	1
16861249	16861594	0	0	0	0	1
16861591	16861878	0	0	0	0	1
16861987	16862184	0	0	0	0	1
16862191	16863471	0	0	0	0	1
16863537	16863936	0	0	0	0	1
16864172	16864275	0	0	0	0	1
16864427	16864590	0	0	0	0	1
16864754	16864894	0	0	0	0	1
16865093	16865152	0	0	0	0	1
16865389	16865677	0	0	0	0	1
16865735	16865902	0	0	0	0	1
16865908	16866353	0	0	0	0	1
16866398	16867541	0	0	0	0	1
16867799	16868087	0	0	0	0	1
16868084	16868746	0	0	0	0	1
16868743	16870436	0	0	0	0	1
16870433	16870650	0	0	0	0	1
16870647	16870862	0	0	0	0	1
16870924	16871438	0	0	0	0	1
16871435	16871483	0	0	0	0	1
16871630	16872318	0	0	0	0	1
16872315	16872359	0	0	0	0	1
16872444	16872662	0	0	0	0	1
16872667	16873254	0	0	0	0	1
16873444	16873582	0	0	0	0	1
16873579	16873869	0	0	0	0	1
16874130	16874222	0	0	0	0	1
16874219	16874762	0	0	0	0	1
16874759	16874782	0	0	0	0	1
