start	end	HP1	BRM	MRG15	PC	H1
8533966	8534269	0	1	0	1	0
8534266	8535181	0	1	0	0	0
8535182	8536433	0	1	0	0	0
8536430	8536753	0	1	0	0	0
8536750	8536952	0	1	0	0	0
8537104	8537240	0	1	0	0	0
8537439	8538174	0	1	0	0	0
8538171	8538520	0	1	0	0	0
8538517	8539216	0	1	0	0	0
8539213	8539345	0	1	0	0	0
8539342	8540485	0	1	0	0	0
8540731	8540828	0	1	0	0	0
8540998	8541460	0	1	0	0	0
8541457	8544381	0	1	0	0	0
8544378	8544998	0	1	0	0	0
8545096	8546059	0	1	0	0	0
8546056	8546568	0	1	0	0	0
8546565	8547866	0	1	0	0	0
8547863	8548589	0	1	0	0	0
8548586	8551357	0	0	0	0	0
8551354	8552997	0	0	0	0	0
8552994	8554228	0	0	0	0	0
8554225	8554440	0	0	0	0	1
8554437	8555156	0	0	0	1	1
8555153	8556189	0	0	0	1	1
8556323	8556631	0	0	0	1	1
8556628	8556763	0	0	0	1	1
8556760	8557795	0	0	0	1	1
8557792	8561512	0	0	0	1	1
8561509	8564429	0	0	0	1	1
8564426	8565351	0	0	0	1	1
8565348	8567113	0	0	0	1	1
8567110	8570046	0	0	0	1	1
8570043	8570739	0	0	0	1	1
8570736	8570754	0	0	0	1	1
8570924	8571970	0	0	0	1	1
8571967	8572325	0	0	0	1	1
8572423	8572965	0	0	0	1	1
8572962	8573429	0	0	0	1	1
8573426	8574489	0	0	0	1	1
8574486	8575696	0	0	0	1	1
8575693	8575897	0	0	0	1	1
8575894	8576430	0	0	0	1	1
8576427	8578508	0	0	0	1	1
8578521	8578819	0	0	0	1	1
8578816	8580377	0	0	0	1	1
8580374	8581434	0	0	0	1	1
8581431	8582053	0	0	0	1	1
8582050	8582156	0	0	0	1	1
8582153	8582544	0	0	0	1	1
8582541	8583968	0	0	0	1	1
8583971	8584555	0	0	0	1	1
8584552	8585363	0	0	0	1	1
8585360	8586088	0	0	0	1	1
8586085	8591106	0	0	0	0	1
8591103	8593901	0	0	0	0	1
8593898	8594639	0	0	0	0	1
8601219	8602089	0	0	0	0	1
8602086	8603569	0	0	0	0	1
8603566	8604710	0	0	0	0	1
8604707	8604965	0	0	0	1	1
8605102	8605592	0	0	0	1	1
8605589	8606118	0	0	0	1	1
8606115	8606417	0	0	0	1	1
8606414	8608117	0	0	0	1	1
8608114	8609463	0	0	0	1	1
8609460	8609969	0	0	0	1	1
8609966	8610792	0	0	0	1	1
8610789	8611245	0	0	0	1	1
8611429	8612180	0	0	0	1	1
8612301	8613108	0	0	0	1	1
8613105	8613815	0	1	0	1	1
8613812	8614299	0	1	0	1	1
8614491	8614925	0	1	0	1	1
8614954	8615842	0	1	0	1	1
8615839	8616117	0	1	0	1	1
8616114	8619577	0	0	0	1	1
8619574	8619928	0	0	0	1	1
8619925	8620812	0	0	0	1	1
8620809	8623415	0	0	0	1	1
8623412	8623763	0	0	0	1	1
8623760	8623839	0	0	0	1	1
8623836	8624670	0	0	0	1	1
8624711	8624857	0	0	0	1	1
8624854	8625335	0	0	0	1	1
8625332	8627299	0	0	0	1	1
8627296	8628476	0	0	0	1	1
8628473	8629717	0	0	0	1	1
8629714	8630171	0	0	0	1	1
8630349	8631074	0	0	0	1	1
8631071	8632314	0	0	0	1	1
8632311	8633384	0	0	0	1	1
8633381	8633699	0	0	0	0	1
8633696	8635049	0	0	0	0	1
8635046	8640550	0	0	0	0	1
8640615	8640931	0	0	0	0	1
8640928	8642299	0	0	0	0	1
8642376	8645192	0	0	0	0	1
8645402	8647995	0	0	0	0	1
8647992	8649217	0	0	0	0	1
8649214	8649939	0	0	0	0	1
8649936	8650369	0	0	0	0	1
8650366	8650909	0	0	0	0	1
8650906	8652295	0	0	0	0	1
8652292	8653213	0	0	0	0	1
8653210	8654152	0	0	0	0	1
8654149	8655758	0	0	0	0	1
8655755	8656370	0	0	0	0	1
8656412	8657580	0	0	0	0	1
8657577	8659592	0	0	0	0	1
8659589	8660433	0	0	0	0	1
8660430	8660513	0	0	0	0	1
8660647	8661034	0	0	0	0	1
8661031	8661168	0	0	0	0	1
8661165	8661451	0	0	0	0	1
8661448	8661860	0	0	0	0	1
8661857	8662518	0	0	0	0	1
8662515	8662813	0	0	0	0	1
8662810	8663262	0	0	0	0	1
8663276	8663656	0	0	0	1	1
8663653	8663849	0	0	0	1	1
8663953	8664640	0	0	0	1	1
8664637	8665226	0	0	0	1	1
8665223	8665676	0	0	0	1	1
8665679	8666355	0	0	1	1	1
8666352	8666538	0	0	1	1	1
8666535	8667128	0	0	0	1	1
8667320	8667876	0	0	0	1	1
8667887	8668088	0	0	0	1	1
8668089	8668302	0	0	0	1	1
8668526	8668923	0	0	0	1	1
8668969	8669152	0	0	0	1	1
8669149	8669503	0	0	0	1	1
8669500	8669991	0	0	0	0	0
8669988	8670328	0	1	0	0	0
8670330	8670711	1	1	0	0	0
8670780	8671156	1	1	0	0	0
8671153	8671710	1	1	0	0	0
8671707	8672342	1	1	0	0	0
8672339	8673100	1	1	0	0	0
8673097	8673411	1	1	0	0	0
8673589	8673856	1	1	0	0	0
8673853	8674008	1	1	0	0	0
8674005	8674774	1	1	1	0	0
8674771	8674887	1	1	1	0	1
8674896	8675174	1	1	1	0	1
8675364	8675521	1	0	1	0	1
8675518	8676235	1	0	1	0	1
8676232	8676415	1	0	1	0	1
8676473	8677010	1	0	1	0	1
8677216	8677621	1	0	0	0	1
8677814	8677878	0	0	0	0	0
8677875	8678230	0	0	0	0	0
8678227	8679060	0	0	0	0	0
8679057	8679477	0	0	0	0	0
8679474	8679831	0	0	0	0	0
8679838	8680261	0	0	0	0	1
8680258	8681501	0	0	0	0	1
8681673	8681798	0	0	0	0	1
8681795	8682056	0	0	0	0	1
8682200	8682485	0	0	0	0	1
8682601	8682635	0	0	0	0	1
8682811	8683230	0	0	0	0	0
8683227	8683754	0	0	0	0	0
8683751	8684365	0	0	0	0	0
8684407	8684626	0	0	0	0	0
8684623	8684968	0	0	1	0	0
8684965	8685319	0	0	1	0	0
8685316	8685615	0	0	1	0	0
8685612	8685753	0	0	1	0	0
8685768	8686782	0	0	1	0	0
8686779	8686876	0	0	1	0	0
8687081	8687423	0	0	1	0	0
8687420	8687935	0	0	1	0	0
8687932	8688247	0	0	1	0	0
8688244	8688673	0	0	1	0	0
8688924	8689024	0	0	1	0	0
8689145	8689474	0	0	1	0	0
8689510	8689911	0	1	1	0	0
8689908	8690179	0	1	1	0	0
8690176	8690543	0	1	0	0	0
8690593	8690880	0	1	0	0	0
8690877	8691155	0	1	0	0	0
8691152	8691553	0	1	0	0	0
8691550	8693161	0	1	0	0	0
8693246	8693875	1	1	0	0	0
8694019	8694469	1	1	0	0	0
8694466	8694995	1	1	0	0	0
8695167	8695635	1	1	0	0	0
8695703	8696035	1	1	0	0	0
8696032	8696141	1	1	0	0	0
8696138	8696703	1	1	0	0	0
8696700	8697355	1	1	0	0	0
8697352	8698158	1	1	0	0	0
8698155	8698399	1	1	0	0	0
8698396	8699025	1	1	0	0	0
8699095	8699828	1	1	0	0	0
8700086	8700647	1	1	0	0	0
8700644	8700732	1	1	0	0	0
8700729	8701648	0	1	0	0	0
8701750	8702162	0	1	0	0	0
8702388	8703314	0	1	0	0	0
8703311	8704313	0	1	0	0	0
8704505	8704821	0	1	0	0	0
8704818	8705570	0	1	0	0	0
8705567	8705769	0	1	0	0	0
8706050	8706160	0	1	0	0	0
8706354	8706460	0	1	0	0	0
8706571	8706709	0	1	0	0	0
8706706	8707799	0	1	0	0	0
8707796	8708050	0	1	0	0	0
8708047	8708231	0	1	0	0	0
8708337	8709638	0	1	0	0	0
8709675	8709989	0	1	0	0	0
8710160	8710323	0	0	0	0	1
8710540	8711074	0	0	0	0	1
8711071	8711233	0	0	0	0	1
8711426	8711463	0	0	0	0	1
8711460	8711774	0	0	0	0	1
8712037	8712061	0	0	0	0	1
8712290	8712414	0	0	0	0	1
8712578	8712753	0	0	0	0	1
8712750	8712940	0	0	0	0	1
8713102	8713693	0	0	0	0	1
8713690	8714637	0	0	0	0	1
8714634	8715799	0	0	0	1	1
8715796	8717048	0	0	0	1	1
8717062	8717701	0	0	0	1	1
8717698	8720108	0	0	0	1	1
8720105	8720156	0	0	0	1	1
8720153	8721418	0	0	0	1	1
8721602	8722347	0	0	0	1	1
8722450	8722613	0	0	0	1	1
8722619	8723185	0	0	0	1	1
8731085	8732052	0	1	0	1	1
8732049	8732748	0	1	0	1	1
8732745	8733361	0	1	0	1	1
8733539	8733746	0	1	0	1	1
8733780	8734137	0	1	0	1	0
8734134	8734653	0	1	0	0	0
8734650	8735138	0	1	0	0	0
8735135	8735630	0	1	0	0	0
8735627	8735841	0	1	0	0	0
8735838	8736369	0	1	0	0	0
8736524	8736715	0	1	0	0	0
8736879	8738950	0	1	0	0	0
8738947	8739579	0	1	0	0	0
8739576	8741259	0	1	0	0	0
8741256	8742244	0	0	0	0	1
8742241	8743231	0	0	0	0	1
8743228	8743890	0	0	0	0	1
8743887	8745143	0	0	0	0	1
8745140	8745695	0	0	0	0	1
8745692	8747411	0	0	0	0	1
8747408	8748818	0	0	0	0	1
8748815	8749164	0	0	0	1	1
8749161	8749434	0	0	0	1	1
8749431	8750970	0	0	0	1	1
8750967	8751830	0	0	0	1	1
8751827	8752395	0	0	0	1	1
8752504	8752948	0	0	0	1	1
8753075	8753329	0	0	0	1	1
8753424	8754760	0	0	0	1	1
8754757	8756012	0	0	0	1	1
8756009	8756442	0	0	0	1	1
8756439	8757283	0	0	0	1	1
8757280	8758052	0	0	0	1	1
8758049	8758290	0	0	0	1	1
8758287	8759065	0	0	0	1	1
8759062	8759366	0	0	0	1	1
8759363	8760535	0	0	0	1	1
8760544	8762344	0	0	0	1	1
8762341	8762858	0	0	0	1	1
8762855	8763073	0	0	0	1	1
8763070	8765648	0	0	0	1	1
8765696	8766276	0	0	0	1	1
8766273	8766372	0	0	0	1	1
8766579	8766686	0	0	0	1	1
8766822	8767205	0	0	0	1	1
8767202	8767322	0	0	0	1	1
