start	end	HP1	BRM	MRG15	PC	H1
6045705	6045962	1	0	1	0	0
6045959	6046296	0	0	1	0	0
6046293	6046758	0	0	1	0	0
6046755	6047101	0	0	1	0	0
6047098	6047209	0	0	1	0	0
6047215	6047500	0	0	1	0	0
6047497	6048248	0	0	1	0	0
6048314	6048885	0	0	1	0	0
6048882	6049189	0	0	1	0	0
6049186	6049588	0	0	1	0	0
6049585	6049981	0	0	1	0	0
6049978	6050178	0	0	1	0	0
6050175	6050491	0	0	1	0	0
6050488	6051634	0	0	1	0	0
6051631	6051920	0	0	1	0	0
6051917	6052403	0	0	1	0	0
6052400	6052889	0	0	1	0	0
6053045	6053356	0	0	1	0	1
6053353	6053557	0	0	1	0	1
6053554	6054604	0	0	1	0	1
6054601	6054673	0	0	1	0	1
6054670	6055571	0	0	1	0	1
6055764	6056935	0	0	1	0	1
6057044	6057399	0	0	1	0	1
6057463	6058199	0	0	1	0	1
6058196	6058578	0	0	1	0	1
6058785	6058956	0	0	1	0	1
6058953	6059573	0	0	1	0	1
6059570	6059881	0	0	1	0	1
6059890	6060364	0	0	1	0	1
6060502	6060982	0	0	1	0	1
6061090	6061744	0	0	1	0	1
6061741	6061980	0	0	1	0	1
6061998	6062200	0	0	1	0	0
6062319	6062460	0	0	1	0	0
6062575	6063193	0	0	1	0	0
6063190	6063516	0	0	1	0	0
6063623	6063764	0	0	1	0	0
6063761	6063966	0	0	1	0	0
6064144	6064299	0	0	1	0	0
6064374	6064733	0	0	1	0	0
6064800	6064897	0	0	1	0	0
6064990	6065251	0	0	1	0	0
6065248	6065603	0	0	1	0	0
6065625	6065785	0	0	1	0	0
6065782	6066340	0	0	1	0	0
6066337	6066964	0	0	1	0	0
6067078	6067248	0	0	1	0	0
6067302	6067959	0	0	1	0	0
6067956	6068349	0	0	1	0	0
6068372	6068502	0	0	1	0	0
6068499	6069367	0	0	1	0	0
6069400	6069752	0	0	1	0	0
6069749	6070525	0	0	1	0	0
6070522	6070988	0	0	1	0	0
6071049	6071684	0	0	1	0	0
6071681	6072251	0	0	1	0	0
6072248	6072520	0	0	1	0	0
6072517	6072890	0	0	1	0	0
6072887	6073138	0	0	1	0	0
6073135	6073393	0	0	1	0	0
6073390	6073754	0	0	1	0	0
6073751	6073839	0	0	1	0	0
6073836	6074186	0	0	1	0	0
6074189	6074970	0	0	0	0	0
6074967	6076518	0	0	0	0	0
6076515	6076606	0	0	0	1	0
6076736	6077187	0	0	0	1	0
6077184	6078378	0	0	0	1	0
6078492	6079408	0	0	0	1	0
6079405	6079809	0	0	0	1	0
6079806	6080821	0	0	0	1	0
6080868	6081106	0	0	0	1	0
6081103	6081979	0	1	0	1	0
6082184	6082733	0	1	0	0	0
6082730	6083326	0	1	0	0	0
6083323	6083652	0	1	0	0	0
6083649	6083949	0	1	0	0	0
6083946	6084222	0	1	0	0	0
6084342	6084495	0	1	0	0	0
6084492	6085512	0	1	0	0	0
6085509	6087397	0	1	0	0	0
6087394	6087760	0	1	0	0	0
6087884	6087965	0	1	0	0	0
6087962	6088881	0	1	0	0	0
6088878	6089895	0	1	0	0	0
6089892	6090292	0	1	0	0	0
6090307	6090564	0	1	0	0	0
6090576	6091336	0	1	0	0	0
6091778	6091987	0	0	0	0	0
6091984	6093347	0	0	1	0	0
6093654	6093795	0	0	1	0	0
6093792	6094050	0	0	1	0	0
6094047	6094406	0	0	1	0	0
6094403	6095038	0	0	1	0	0
6095101	6095240	0	0	1	0	0
6095237	6095572	0	0	1	0	0
6095569	6095796	0	0	1	0	0
6095978	6096268	0	0	1	0	0
6096265	6096587	0	0	1	0	0
6096584	6097943	0	0	1	0	0
