start	end	HP1	BRM	MRG15	PC	H1
13910272	13910667	1	0	0	0	0
13911281	13911926	1	0	0	0	1
13911923	13912171	1	0	0	0	1
13912168	13912308	0	0	0	0	1
13912408	13912587	0	0	0	0	1
13912584	13913333	0	0	0	0	1
13913337	13914230	0	0	0	0	1
13914227	13914404	0	0	0	0	1
13914401	13916401	0	0	0	0	1
13916398	13916931	0	0	0	0	1
13916934	13917348	0	0	0	0	1
13917345	13917676	0	0	0	0	0
13917673	13919279	0	0	0	0	0
13919388	13919553	0	0	0	0	0
13919693	13919726	0	0	0	0	0
13919929	13920121	0	0	0	0	0
13920328	13921633	0	0	0	0	0
13921638	13922970	0	0	0	0	0
13922967	13923133	0	0	0	0	1
13923130	13923326	0	0	0	0	1
13923809	13924011	0	0	0	0	1
13924008	13924436	0	0	0	0	1
13924433	13925188	0	0	0	0	1
13929638	13933035	0	0	0	0	1
13933032	13933233	0	0	0	0	1
13933236	13933552	0	0	0	0	1
13933748	13936224	0	0	0	0	1
13936221	13937111	0	0	0	0	1
13937108	13939155	0	0	0	0	1
13939152	13939387	0	0	0	0	1
13939384	13941067	0	0	0	0	1
13955336	13955834	0	0	0	0	1
13955831	13957499	0	0	0	0	1
13957496	13957557	0	0	0	0	1
13957554	13958592	0	0	0	0	1
13958589	13962078	0	0	0	0	1
13962209	13962445	0	0	0	0	1
13962442	13962825	0	0	0	0	1
13962822	13963218	0	0	0	0	1
13963215	13963256	0	0	0	0	1
13963493	13963713	0	0	0	0	1
13963710	13963824	0	0	0	0	1
13963981	13964136	0	0	0	0	1
13964332	13965443	0	0	0	0	1
13965440	13965650	0	0	0	0	1
13965655	13966853	0	0	0	0	1
13966850	13967573	0	0	0	0	1
13967570	13968408	0	0	0	0	1
13968467	13969228	0	0	0	0	1
13969225	13969451	0	0	0	0	1
13969448	13972214	0	0	0	0	1
13972300	13974496	0	0	0	0	1
13974493	13975377	0	0	0	0	1
13975374	13977034	0	0	0	0	1
13977031	13979933	0	0	0	0	1
13979930	13980832	0	0	0	0	1
13980849	13982216	0	0	0	0	1
13982213	13982713	0	0	0	0	1
13982710	13983854	0	0	0	0	1
13983851	13984035	0	0	0	0	1
13984176	13984339	0	0	0	0	1
13984366	13985232	0	0	0	0	1
13985405	13987253	0	0	0	0	1
13987250	13988150	0	0	0	0	1
13988147	13988581	0	0	0	0	1
13988578	13991237	0	0	0	0	1
13991234	13991837	0	0	0	0	1
13991834	13992232	0	0	0	0	1
13992229	13992654	0	0	0	0	1
13993010	13993330	0	0	0	0	1
13993327	13993887	0	0	0	0	1
13994148	13994642	0	0	0	0	1
13994639	13995107	0	0	0	0	1
13995104	13995354	0	0	0	0	1
13995351	13995958	0	0	0	0	1
13995955	13996800	0	0	0	0	1
13996797	13997026	0	0	0	0	1
13997029	13997788	0	0	0	0	1
13997785	13998321	0	0	0	0	1
13998318	13998658	0	0	0	0	1
13998655	13999291	0	0	0	0	1
14007952	14008372	0	0	0	0	1
14008369	14008682	0	0	0	0	1
14008679	14009026	0	0	0	0	1
14009023	14009385	0	0	0	0	1
14009382	14009910	0	0	0	0	1
14009927	14010168	0	0	0	0	1
14010483	14011546	0	0	0	0	1
14011712	14012407	0	0	0	0	1
14012404	14012475	0	0	0	0	1
14012472	14012959	0	0	0	0	1
14012956	14013847	0	0	0	0	1
14013844	14014078	0	0	0	0	1
14014075	14014377	0	0	0	0	1
14014374	14015308	0	0	0	0	1
14015305	14015744	0	0	0	0	1
14015741	14015881	0	0	0	0	1
14015916	14016320	0	0	0	0	1
14016317	14016463	0	0	0	0	1
14016509	14017454	0	0	0	0	1
14017539	14018864	0	0	0	0	1
14018964	14019276	0	0	0	0	1
14019273	14020860	0	0	0	0	1
14021050	14021368	0	0	0	0	1
14021365	14022048	0	0	0	0	1
14022182	14023287	0	0	0	0	1
14023284	14023873	0	0	0	0	1
14023870	14026241	0	0	0	0	1
14026238	14026639	0	0	0	0	1
14026921	14027450	0	0	0	0	1
14027632	14027928	0	0	0	0	1
14027925	14028664	0	0	0	0	1
14028661	14029047	0	0	0	0	1
14029044	14029396	0	0	0	0	1
14029429	14031040	0	0	0	0	1
14031037	14032359	0	0	0	0	1
14032454	14032945	0	0	0	0	1
14032942	14033948	0	0	0	0	1
14033945	14034470	0	0	0	0	1
14034467	14034649	0	0	0	0	1
14034823	14034975	0	0	0	0	1
14034972	14035248	0	0	0	0	1
14035490	14035736	0	0	0	0	1
14035733	14036329	0	0	0	0	1
14036362	14037354	0	0	0	0	1
14037351	14037990	0	0	0	0	1
14037987	14038983	0	0	0	0	1
14039015	14041466	0	0	0	0	1
14041463	14042019	0	0	0	0	1
14042047	14042254	0	0	0	0	1
14042251	14042593	0	0	0	0	1
14042590	14042786	0	0	0	0	1
14042783	14043060	0	0	0	0	1
14043166	14044163	0	0	0	0	1
14044160	14044397	0	0	0	0	1
14044480	14044578	0	0	0	0	1
14044599	14044992	0	0	0	0	1
14044989	14045216	0	0	0	0	1
14045371	14045474	0	0	0	0	1
14045721	14045856	0	0	0	0	1
14045926	14046116	0	0	0	0	1
14046309	14047602	0	0	0	0	1
14047599	14048096	0	0	0	0	1
14048093	14048312	0	0	0	0	1
14048309	14049327	0	0	0	0	1
14049430	14049821	0	0	0	0	1
14049832	14051800	0	0	0	0	1
14056983	14057434	0	0	0	0	1
14057431	14059194	0	0	0	0	1
14059191	14059299	0	0	0	0	1
14059743	14059881	0	0	0	0	1
14059966	14060158	0	0	0	0	1
14060391	14060483	0	0	0	0	1
14060581	14060772	0	0	0	0	1
14060769	14061287	0	0	0	0	1
14061284	14061499	0	0	0	0	1
14061566	14061827	0	0	0	0	1
14061824	14062025	0	0	0	0	1
14062022	14062766	0	0	0	0	1
14062763	14063282	0	0	0	0	1
14063317	14063461	0	0	0	0	1
14063700	14065219	0	0	0	0	1
14065301	14065556	0	0	0	0	1
14065808	14065897	0	0	0	0	1
14067260	14067790	0	0	0	0	1
14067787	14068265	0	0	0	0	1
14068262	14069566	0	0	0	0	1
14069563	14070779	0	0	0	0	1
14070776	14070964	0	0	0	0	1
14071124	14071665	0	0	0	0	1
14071662	14071919	0	0	0	0	1
14072108	14072527	0	0	0	0	1
14072524	14073599	0	0	0	0	1
14073596	14073881	0	0	0	0	1
14073878	14073996	0	0	0	0	1
14074067	14075590	0	0	0	0	1
14075587	14075821	0	0	0	0	1
14075818	14076952	0	0	0	0	1
14077168	14077950	0	0	0	0	1
14077947	14078267	0	0	0	0	1
14078264	14078657	0	0	0	0	1
14078654	14079726	0	0	0	0	1
14079723	14080815	0	0	0	0	1
14080812	14081180	0	0	0	0	1
14081177	14081582	0	0	0	0	1
14081642	14081944	0	0	0	0	1
14081941	14082419	0	0	0	0	1
14082416	14082677	0	0	0	0	1
14082816	14083306	0	0	0	0	1
14083303	14083808	0	0	0	0	1
14083805	14084054	0	0	0	0	1
14084051	14084204	0	0	0	0	1
14084201	14084453	0	0	0	0	1
14084707	14084870	0	0	0	0	1
14084867	14085127	0	0	0	0	1
14085183	14085606	0	0	0	0	1
14085603	14086002	0	0	0	0	1
14086013	14086901	0	0	0	0	1
14086898	14087255	0	0	0	0	1
14087252	14087456	0	0	0	0	1
14087662	14088255	0	0	0	0	1
14088252	14088347	0	0	0	0	1
14088344	14089305	0	0	0	0	1
14089465	14089586	0	0	0	0	1
14089829	14089903	0	0	0	0	1
14090108	14090197	0	0	0	0	1
14090398	14090420	0	0	0	0	1
14090612	14090767	0	0	0	0	1
14090764	14091311	0	0	0	0	1
14091308	14091348	0	0	0	0	1
14091570	14091821	0	0	0	0	1
14091818	14092042	0	0	0	0	1
14092159	14092287	0	0	0	0	1
14092470	14092575	0	0	0	0	1
14092705	14092922	0	0	0	0	1
14092938	14093237	0	0	0	0	1
14093293	14093539	0	0	0	0	0
14093536	14094359	0	0	0	0	0
14094588	14094728	0	0	0	0	0
14094848	14095058	0	0	0	0	0
14095055	14095396	0	0	0	0	0
14095393	14095632	0	0	0	0	0
14095696	14095973	0	0	0	0	0
14096108	14096417	0	0	0	0	0
14096429	14096665	0	0	1	0	0
14096662	14096798	0	0	1	0	0
14097002	14097154	0	0	1	0	0
14097238	14097578	0	0	1	0	0
14097575	14097630	0	0	1	0	0
14097627	14099604	0	0	1	0	0
14099601	14099898	0	0	1	0	0
14099895	14100359	0	0	1	0	0
14100409	14100738	0	0	1	0	0
14100825	14100964	0	0	0	0	0
14101108	14102180	0	1	0	0	0
14102177	14103681	0	1	0	0	0
14103840	14104222	0	1	0	0	0
14104219	14104762	0	1	0	0	0
14104759	14105972	0	1	0	0	0
14105969	14106093	0	1	0	0	0
14106482	14106693	0	1	0	0	0
14106709	14107030	0	1	0	0	0
14107027	14107868	0	1	0	0	0
14107865	14108751	0	1	0	0	0
14108748	14110990	0	1	0	0	0
14110987	14111229	0	1	0	0	0
14111226	14112016	0	1	0	0	0
14112013	14112606	0	1	0	0	0
14112603	14113208	0	1	0	0	0
14113205	14113780	0	1	0	0	0
14113777	14113940	0	1	0	0	0
14113937	14114263	0	1	0	0	0
14114260	14114433	0	1	0	0	0
14114659	14115074	0	1	0	0	0
14115071	14116972	0	1	0	0	0
14116969	14117230	0	0	0	0	0
14117296	14117455	0	0	0	0	0
14117666	14117716	0	0	0	0	0
14117948	14118361	0	0	0	0	0
14118598	14118999	0	0	0	0	0
14119100	14119449	0	0	0	0	0
14119446	14119770	0	0	0	0	0
14119813	14119981	0	0	0	0	1
14119978	14120316	0	0	0	0	1
14120313	14120549	0	0	0	0	1
14120609	14120763	0	0	1	0	1
14120873	14121046	0	0	1	0	1
14121065	14121360	0	0	1	0	1
14121600	14121709	1	0	1	0	1
14121706	14122072	1	0	1	0	1
14122069	14122640	1	0	1	0	1
14122637	14123026	1	0	1	0	1
14123099	14123287	1	0	1	0	1
14123284	14123451	1	0	1	0	1
14123731	14123820	1	0	1	0	1
14123952	14124135	1	0	1	0	1
14124261	14124559	1	0	1	0	1
14124556	14124759	1	0	1	0	1
14124756	14125039	1	0	1	0	1
14125036	14125556	1	0	1	0	1
14125722	14126194	1	0	1	0	0
14126191	14126771	1	0	1	0	0
14126768	14127429	0	0	1	0	0
14127590	14128631	0	0	1	0	0
14128628	14128866	0	0	1	0	0
14129077	14129258	0	0	1	0	0
14129340	14129558	0	0	1	0	0
14129555	14130003	0	0	1	0	0
14130000	14130111	0	0	1	0	0
14130280	14130613	0	0	1	0	0
14130610	14131182	0	0	1	0	0
14131179	14131612	0	0	1	0	0
14131645	14132592	0	0	1	0	0
14132702	14132906	0	0	1	0	0
14133005	14133182	0	0	1	0	0
14133241	14133433	0	0	1	0	0
14133439	14133653	0	0	1	0	0
14133650	14134453	0	0	1	0	0
14134473	14134590	0	0	1	0	0
14134587	14134872	0	0	1	0	0
14134905	14135334	0	0	1	0	0
14135331	14135506	0	0	1	0	0
14135707	14135765	0	0	1	0	0
14135762	14136197	0	0	1	0	0
14136295	14136596	0	0	1	0	0
14136593	14137712	0	0	0	0	0
14137726	14138026	0	0	0	0	0
14138047	14138220	0	0	0	0	1
14138384	14138515	0	0	0	0	1
14138551	14138759	0	0	0	0	1
14138756	14139319	0	0	0	0	1
14139458	14140094	0	0	0	0	1
14140091	14140272	0	0	0	0	1
14140269	14140608	0	0	0	0	1
14140814	14141028	0	0	0	0	1
14141025	14141694	0	0	0	0	1
14141691	14141992	0	0	0	0	1
14141989	14142312	0	0	0	0	1
14142309	14142347	0	0	0	0	1
14142613	14142798	0	0	0	0	1
14142877	14143785	0	0	1	0	1
14143782	14144071	0	0	1	0	1
14144068	14144127	0	0	1	0	1
14144446	14144458	0	0	1	0	1
14144455	14144766	0	0	1	0	1
14144953	14145115	0	0	1	0	1
14145250	14145421	0	0	1	0	1
14145418	14145847	0	0	1	0	1
14145844	14147544	0	0	1	0	1
14147677	14147787	0	0	1	0	1
14147784	14148118	0	0	1	0	1
14148163	14149737	0	0	1	0	1
14149734	14149936	0	0	1	0	1
14149933	14150128	0	0	1	0	1
14150125	14151136	0	0	1	0	1
14151201	14151454	0	0	1	0	1
14151490	14151978	0	0	1	0	1
14152197	14152310	0	0	1	0	1
14152307	14152707	0	0	1	0	1
14152716	14152860	0	0	0	0	1
14152857	14153691	0	0	0	0	1
14153688	14153760	0	0	0	0	1
14153859	14154075	0	0	0	0	1
14154072	14154645	0	0	0	0	1
14154770	14155071	0	0	0	0	1
14155068	14155259	0	0	0	0	1
14155747	14155926	0	0	0	0	1
14155923	14156568	0	0	0	0	1
14156714	14156759	0	0	0	0	1
14156756	14157183	0	0	0	0	1
14157485	14157652	0	0	0	0	1
14157892	14158066	0	0	0	0	1
14158205	14158475	0	0	0	0	1
14158472	14158636	0	0	0	0	1
14158697	14160033	0	0	0	0	1
14160152	14161065	0	0	0	0	1
14161123	14161600	0	0	0	0	1
14161597	14161862	0	0	0	0	1
14161891	14162645	0	0	0	0	1
14162642	14162906	0	0	0	0	1
14163013	14163066	0	0	0	0	1
14163211	14163471	0	0	0	0	1
14163468	14163628	0	0	0	0	1
