start	end	HP1	BRM	MRG15	PC	H1
15391841	15392273	0	0	0	0	1
15392270	15393683	0	0	0	0	1
15393680	15393792	0	0	0	0	1
15393907	15394625	0	0	0	0	1
15394622	15395512	0	0	0	0	1
15395704	15396159	0	0	0	0	1
15396376	15396464	0	0	0	0	1
15396461	15397332	0	0	0	0	1
15397513	15398629	0	0	0	0	1
15398626	15398825	0	0	0	0	1
15398943	15399166	0	0	0	0	1
15399301	15399463	0	0	0	0	1
15399645	15400054	0	0	0	0	1
15400204	15400386	0	0	0	0	1
15400524	15400746	0	0	0	0	1
15400743	15401680	0	0	0	0	1
15401677	15402674	0	0	0	0	1
15402671	15405195	0	0	0	0	1
15405192	15406553	0	0	0	0	1
15406566	15406917	0	0	0	0	1
15406914	15407889	0	0	0	0	1
15408057	15408946	0	0	0	0	1
15408943	15410641	0	0	0	0	1
15410638	15410961	0	0	0	0	1
15411056	15411220	0	0	0	0	1
15411217	15412389	0	0	0	0	1
15412386	15412863	0	0	0	0	1
15412860	15413617	0	0	0	0	1
15413614	15413933	0	0	0	0	1
15413930	15414649	0	0	0	0	1
15414646	15415804	0	0	0	0	1
15415832	15416156	0	0	0	0	1
15416153	15416319	0	0	0	0	1
15416316	15417888	0	0	0	0	1
15417895	15418117	0	0	0	0	1
15418114	15418474	0	0	0	0	1
15418471	15419748	0	0	0	0	1
15419745	15420039	0	0	0	0	1
15420058	15420097	0	0	0	0	1
15420214	15422422	0	0	0	0	1
15422419	15423038	0	0	0	0	1
15423035	15423142	0	0	0	0	1
15423139	15425457	0	0	0	0	1
15425454	15431332	0	0	0	0	1
15431329	15431669	0	0	0	0	1
15431666	15433144	0	0	0	0	1
15433225	15433415	0	0	0	0	1
15433412	15434030	0	0	0	0	1
15434027	15434331	0	0	0	0	1
15434328	15436436	0	0	0	0	1
15436497	15436737	0	0	0	0	1
15436734	15438429	0	0	0	0	1
15438426	15439720	0	0	0	0	1
15439836	15442248	0	0	0	0	1
15442245	15443077	0	0	0	0	1
15443074	15443236	0	0	0	0	1
15443233	15444228	0	0	0	0	1
15444225	15444680	0	0	0	0	1
15444677	15445884	0	0	0	0	1
15445881	15446369	0	0	0	0	1
15446366	15447885	0	0	0	0	1
15447882	15449218	0	0	0	0	1
15449215	15450721	0	0	0	0	1
15450718	15451673	0	0	0	0	1
15451670	15452932	0	0	0	0	1
15452929	15453929	0	0	0	0	1
15453926	15454095	0	0	0	0	1
15454092	15454357	0	0	0	0	1
15454354	15455298	0	0	0	0	1
15455295	15455643	0	0	0	0	1
15455640	15456266	0	0	0	0	1
15456268	15456622	0	0	0	0	1
15456619	15456962	0	0	0	0	1
15456959	15457584	0	0	0	0	1
15457581	15458595	0	0	0	0	1
15458592	15459612	0	0	0	0	1
15459609	15459729	0	0	0	0	1
15459726	15460292	0	0	0	0	1
15460289	15460568	0	0	0	0	1
15460565	15461064	0	0	0	0	1
15461061	15461630	0	0	0	0	1
15461641	15463924	0	0	0	0	1
15463921	15464235	0	0	0	0	1
15464232	15465532	0	0	0	0	1
15465529	15466002	0	0	0	0	1
15465999	15466407	0	0	0	0	1
15466404	15467550	0	0	0	0	1
15467547	15468248	0	0	0	0	1
15468245	15468722	0	0	0	0	1
15468719	15469984	0	0	0	0	1
15470009	15470627	0	0	0	0	1
15470624	15470847	0	0	0	0	1
15470844	15471260	0	0	0	0	1
15471388	15472314	0	0	0	0	1
15472311	15473146	0	0	0	0	1
15473143	15473610	0	0	0	0	1
15473607	15475001	0	0	0	0	1
15474998	15475483	0	0	0	0	1
15475535	15476320	0	0	0	0	1
15476317	15476960	0	0	0	0	1
15476957	15477601	0	0	0	0	1
15477598	15481566	0	0	0	0	1
15481563	15481988	0	0	0	0	1
15481985	15482249	0	0	0	0	1
15482420	15482630	0	0	0	0	1
15482627	15482951	0	0	0	0	1
15482948	15483345	0	0	0	0	1
