start	end	HP1	BRM	MRG15	PC	H1
4420797	4420846	0	0	0	0	1
4420908	4421482	0	0	0	0	1
4421613	4422069	0	0	0	0	1
4422259	4423043	0	0	0	0	1
4423040	4423491	0	0	0	0	1
4423488	4423546	0	0	0	0	1
4423550	4424691	0	0	0	0	1
4424688	4424853	0	0	0	0	1
4424850	4425063	0	0	0	0	1
4425060	4425552	0	0	0	0	1
4425563	4425721	0	0	0	0	1
4425836	4426519	0	0	0	0	1
4426538	4427757	0	0	0	0	1
4427754	4431590	0	0	0	0	1
4431587	4433233	0	0	0	0	1
4433298	4433745	0	0	0	0	1
4433832	4434080	0	0	0	0	1
4434219	4434464	0	0	0	0	1
4434582	4434645	0	0	0	0	1
4434642	4434927	0	0	0	0	1
4435075	4435210	0	0	0	0	1
4435307	4435896	0	0	0	0	1
4435944	4436315	0	0	0	0	1
4436312	4436463	0	0	0	0	1
4436460	4437022	0	0	0	0	1
4437077	4437529	0	0	0	0	1
4437526	4437764	0	0	0	0	1
4437761	4438946	0	0	0	0	1
4438975	4439317	0	0	0	0	1
4439391	4441626	0	0	0	0	1
4441627	4441897	0	0	0	0	1
4441907	4442169	0	0	0	0	1
4442363	4442442	0	0	0	0	1
4442526	4443590	0	0	0	0	1
4443587	4443757	0	0	0	0	1
4443754	4444390	0	0	0	0	1
4444387	4444700	0	0	0	0	1
4444697	4444998	0	0	0	0	1
4444995	4446175	0	0	0	0	1
4446172	4446687	0	0	0	0	1
4446684	4447637	0	0	0	0	1
4447634	4447840	0	0	0	0	1
4447993	4448839	0	0	0	0	1
4448976	4449703	0	0	0	0	1
4456488	4457154	0	0	0	0	1
4457151	4457383	0	0	0	0	1
4457446	4457803	0	0	0	0	1
4457800	4457967	0	0	0	0	1
4458235	4458286	0	0	0	0	1
4458498	4458945	0	0	0	0	1
4459119	4459957	0	0	0	0	1
4460349	4460735	0	0	0	0	1
4460732	4461420	0	0	0	0	1
4461417	4462129	0	0	0	0	1
4462152	4462614	0	0	0	0	1
4462620	4462780	0	0	0	0	1
4462777	4463149	0	0	0	0	1
4463289	4463737	0	0	0	0	1
4463904	4464184	0	0	0	0	1
4464206	4464507	0	0	0	0	1
4464504	4466490	0	0	0	0	1
4466633	4467137	0	0	0	0	1
4467252	4467354	0	0	0	0	1
4467351	4468029	0	0	0	0	1
4468050	4468323	0	0	0	0	1
4468335	4468627	0	0	0	0	1
4468670	4470003	0	0	0	0	1
4470211	4470319	0	0	0	0	1
4470316	4470718	0	0	0	0	1
4470715	4471064	0	0	0	0	1
4471151	4471312	0	0	0	0	1
4471309	4471673	0	0	0	0	1
4471754	4471776	0	0	0	0	1
4471773	4472833	0	0	0	0	1
4472830	4473019	0	0	0	0	1
4473240	4473429	0	0	0	0	1
4473426	4473629	0	0	0	0	1
4473801	4473975	0	0	0	0	1
4473972	4474188	0	0	0	0	1
4474437	4474521	0	0	0	0	1
4474734	4474903	0	0	0	0	1
4474935	4475690	0	0	0	0	1
4475687	4475974	0	0	0	0	1
4476266	4476614	0	0	0	0	1
4476775	4477844	0	0	0	0	1
4477919	4478065	0	0	0	0	1
4478202	4478678	0	0	0	0	1
4478675	4479504	0	0	0	0	1
4479512	4479679	0	0	0	0	1
4479676	4480442	0	0	0	0	1
4480439	4480514	0	0	0	0	1
4480511	4480925	0	0	0	0	1
4480922	4481405	0	0	0	0	1
4481402	4481737	0	0	0	0	1
4481734	4482504	0	0	0	0	1
4482501	4482614	0	0	0	0	1
4482611	4484805	0	0	0	0	1
4484802	4485081	0	0	0	0	1
4485078	4485257	0	0	0	0	1
4485336	4487200	0	0	0	0	0
4487284	4487557	0	0	0	0	1
4487637	4488133	0	0	0	0	1
4488130	4488628	0	0	0	0	1
4488625	4489359	0	0	0	0	1
4489356	4490547	0	0	0	0	1
4490544	4490699	0	0	0	0	1
4490934	4491021	0	0	0	0	1
4491018	4491779	0	0	0	0	1
4491776	4491943	0	0	0	0	1
4492098	4492447	0	0	0	0	1
4492454	4492639	0	0	0	0	1
4492636	4493531	0	0	0	0	1
4493528	4493759	0	0	0	0	1
4493882	4494513	0	0	0	0	1
4494510	4494593	0	0	0	0	1
4494590	4495307	0	0	0	0	1
4495435	4495857	0	0	0	0	1
4495854	4496102	0	0	0	0	1
4496307	4496483	0	0	0	0	1
4496480	4497315	0	0	0	0	1
4497544	4497594	0	0	0	0	1
4497591	4498087	0	0	0	0	1
4498084	4498195	0	0	0	0	1
4498463	4499086	0	0	0	0	1
4499286	4499733	0	0	0	0	1
4499730	4500220	0	0	0	0	1
4500217	4500587	0	0	0	0	1
4500584	4500910	0	0	0	0	1
4500907	4502348	0	0	0	0	1
4502345	4502398	0	0	0	0	1
4502664	4503028	0	0	0	0	1
4503196	4503960	0	0	0	0	1
4504032	4504173	0	0	0	0	1
4504170	4504554	0	0	0	0	1
4504726	4504884	0	0	0	0	1
4505008	4505203	0	0	0	0	1
4505624	4505699	0	0	0	0	1
4505789	4506292	0	0	0	0	1
