start	end	HP1	BRM	MRG15	PC	H1
4935081	4937648	0	0	0	1	1
4937645	4938026	0	0	0	1	1
4938023	4940638	0	0	0	1	1
4940635	4943257	0	0	0	1	1
4943423	4943616	0	1	0	1	0
4943613	4945179	0	1	0	1	0
4945176	4947296	0	1	0	1	0
4947293	4948202	0	1	0	1	0
4948199	4948495	0	1	0	1	0
4948492	4948967	0	1	0	1	0
4948964	4950222	0	1	0	1	0
4950219	4950435	0	1	0	1	0
4950432	4951277	0	1	0	1	0
4951274	4952495	0	1	0	1	0
4952492	4953313	0	1	0	1	1
4953310	4953980	0	1	0	1	1
4953977	4954792	0	1	0	1	1
4954789	4955165	0	1	0	1	1
4955162	4956240	0	1	0	1	1
4956237	4956792	0	1	0	1	1
4956789	4960264	0	1	0	1	1
4960261	4962241	0	1	0	1	1
4962304	4962672	0	1	0	1	1
4962669	4963162	0	1	0	1	1
4963159	4964352	0	1	0	1	1
4964349	4964815	0	1	0	1	1
4964863	4965080	0	0	0	1	1
4965077	4965457	0	0	0	1	1
4965454	4966100	0	0	0	1	1
4966097	4967324	0	0	0	1	1
4967321	4968178	0	0	0	1	1
4968175	4968606	0	0	0	1	1
4968603	4968960	0	0	0	1	1
4968957	4970331	0	0	0	1	1
4970328	4971780	0	0	0	1	1
4971777	4972039	0	0	0	1	1
4972044	4972991	0	0	0	1	1
4972988	4977102	0	0	0	1	1
4977113	4977438	0	0	0	1	1
4977435	4978086	0	0	0	1	1
4978083	4978283	0	0	0	1	1
4978280	4979611	0	0	0	1	1
4979608	4980245	0	0	0	1	1
4980242	4981125	0	0	0	1	1
4981122	4982789	0	0	0	1	1
4982998	4984929	0	0	0	1	1
4985102	4986043	0	0	0	1	1
4986040	4986148	0	0	0	1	1
4986343	4986371	0	0	0	1	1
4986368	4987622	0	0	0	1	1
4987619	4989323	0	0	0	1	1
4989320	4992084	0	0	0	1	1
4992081	4992369	0	0	0	1	1
4992456	4993264	0	0	0	1	1
4993261	4993499	0	0	0	1	1
4993496	4995875	0	0	0	1	1
4995872	4997506	0	0	0	1	1
4997503	4998737	0	0	0	1	1
4998793	4999372	0	0	0	1	1
4999369	5002453	0	0	0	1	1
5002450	5003290	0	0	0	1	1
5003328	5003829	0	0	0	1	1
5003826	5004220	0	0	0	1	1
5004223	5004543	0	0	0	1	1
5004540	5005087	0	0	0	1	1
5005084	5006164	0	0	0	1	1
