start	end	HP1	BRM	MRG15	PC	H1
21107582	21108636	1	1	0	1	0
21108633	21108950	1	1	0	1	1
21108947	21109362	1	1	0	1	1
21109359	21109705	1	0	0	1	1
21109702	21110925	1	0	0	1	1
21110922	21111242	1	0	0	1	1
21111239	21111421	1	0	0	1	1
21111526	21112159	1	0	0	1	1
21112156	21114077	1	0	0	1	1
21114074	21114602	0	0	0	1	1
21114599	21115232	0	0	0	1	1
21115330	21116865	0	0	0	1	1
21116862	21117605	0	0	0	1	1
21117602	21118307	0	0	0	1	1
21118304	21119366	0	0	0	1	1
21119363	21119665	0	0	0	1	1
21119662	21120806	0	0	0	1	1
21120905	21121901	0	0	0	1	1
21122094	21123231	0	0	0	1	1
21123228	21123500	0	0	0	1	1
21123497	21124000	0	0	0	1	1
21123997	21124844	0	0	0	1	1
21125075	21125697	0	0	0	1	1
21125694	21126440	1	0	0	1	1
21126497	21126764	0	0	0	1	1
21126761	21127462	0	0	0	1	1
21127459	21128172	0	0	0	1	1
21128274	21129374	0	0	0	1	1
21129371	21129980	0	0	0	1	1
21129977	21130762	0	0	0	1	1
21130759	21131113	0	0	0	1	1
21131245	21132139	0	0	0	1	1
21132162	21132393	0	0	0	1	1
21132390	21133012	0	0	0	1	1
21133009	21133566	0	0	0	1	1
21133563	21134115	0	0	0	1	1
21134299	21134595	0	0	0	1	1
21134592	21136121	0	0	0	1	0
21136118	21136603	0	0	0	1	0
21136600	21136977	0	0	0	1	0
21137071	21138802	0	0	0	1	0
21138799	21139283	0	0	0	1	0
21139280	21140850	0	0	0	1	0
21140916	21141148	0	0	0	1	0
21141269	21141566	0	0	0	1	0
21141573	21142668	0	0	0	1	0
21142665	21143179	0	1	0	1	0
21143176	21144477	0	1	0	1	0
21144507	21145312	0	1	0	1	0
21145309	21145645	0	1	0	1	0
21145671	21146144	0	1	0	1	0
21146141	21146784	0	1	0	1	0
21146781	21148186	0	1	0	1	0
21148183	21148484	0	1	0	1	0
21148576	21148965	0	1	0	1	0
21148962	21149601	0	1	0	1	0
21149598	21150258	0	1	0	1	0
21150255	21150612	0	1	0	1	0
21150609	21150716	0	1	0	1	0
21150713	21151304	0	1	0	1	0
21151301	21151748	0	1	0	1	0
21151757	21152539	0	1	0	1	0
21152536	21153090	0	1	0	1	0
21153252	21153811	0	1	0	1	0
21153808	21154452	0	1	0	1	0
21154449	21155880	0	1	0	1	0
21155877	21156547	0	1	0	1	0
21156566	21156797	0	1	0	1	0
21156794	21156917	0	0	0	1	1
21157173	21157639	0	0	0	1	1
21157636	21157844	0	0	0	1	1
21157841	21158087	0	0	0	1	1
21158286	21158399	0	0	0	1	1
21158430	21158723	0	0	0	1	1
21158991	21159094	0	0	0	1	1
21159277	21159304	0	0	0	1	1
21159588	21159656	0	0	0	1	1
21159792	21160117	0	0	0	1	1
21160122	21160598	0	0	0	1	1
21160700	21160900	0	0	0	1	1
21160963	21161158	0	0	0	1	1
21161353	21161641	0	0	0	1	1
21161638	21162161	0	0	0	1	1
21162258	21162530	0	0	0	1	1
21162571	21162885	0	0	0	1	1
21163137	21163588	0	0	0	1	1
21163735	21163860	0	0	0	0	1
21163873	21164349	0	0	1	0	1
21164346	21164419	0	0	1	0	1
21164416	21164781	0	0	1	0	1
21164978	21165030	0	0	1	0	1
21165243	21165810	0	0	1	0	1
21165807	21166524	0	0	1	0	1
21166647	21166794	0	0	1	0	1
21166791	21167160	0	0	1	0	1
21167157	21167404	0	0	1	0	1
21167454	21167814	0	0	1	0	1
21167963	21168071	0	0	1	0	1
21168201	21168602	0	0	1	1	1
21168876	21168915	0	0	0	1	1
21168947	21169257	0	0	0	1	1
21169453	21170211	0	0	0	1	1
21170250	21170563	0	0	0	1	1
21170619	21170794	0	0	0	1	1
21170791	21171463	0	0	0	1	1
21171460	21172648	0	0	0	1	1
21172645	21172857	0	0	0	1	1
21172992	21174804	0	1	0	1	1
21174801	21175351	0	1	0	1	1
21175811	21175906	0	1	0	1	1
21175903	21176295	0	1	0	1	1
21176292	21176485	0	0	0	1	1
21176482	21177168	0	0	0	1	1
21177165	21179126	0	0	0	1	1
21179123	21179534	0	0	0	1	1
21179663	21179690	0	0	0	1	1
21179816	21180184	0	0	0	1	1
21180230	21180829	0	0	0	1	1
21180826	21180931	0	0	0	1	1
21181105	21181264	0	0	0	1	1
21181348	21181777	0	0	0	1	1
21181774	21181798	0	0	0	1	1
21181795	21182491	0	0	0	1	1
21182524	21183098	0	0	0	1	1
21183233	21183325	0	0	0	1	1
21183440	21183651	0	0	0	1	1
21183708	21184087	0	0	0	1	1
21184090	21184267	0	0	0	1	1
21184312	21184570	0	0	0	1	0
21184567	21184822	0	0	0	1	0
21184819	21185364	0	0	0	1	0
21185361	21185432	0	0	0	1	0
21185567	21185975	0	0	0	1	0
21185972	21186005	0	0	0	1	0
21186002	21186762	0	0	0	0	0
21186821	21187348	0	0	1	0	0
21187345	21187704	0	0	1	0	0
21187701	21187806	0	0	1	0	0
21187889	21188285	0	0	1	0	0
21188399	21188450	0	0	1	0	0
21188636	21188756	0	0	1	0	0
21188916	21189104	0	0	1	0	0
21189142	21189351	0	0	1	0	0
21189348	21189942	0	0	1	0	0
21190014	21190227	0	0	1	0	0
21190224	21190793	0	0	1	0	0
21191017	21191330	0	0	1	0	0
21191337	21191558	0	0	1	0	0
21191555	21192392	0	0	1	0	0
21192591	21192710	0	0	1	0	0
21192828	21192994	0	0	1	0	0
21192991	21193795	0	0	1	0	0
21193875	21194328	0	0	1	0	0
21194325	21195296	0	0	1	0	0
21195551	21195744	0	0	1	0	0
21195768	21195965	0	0	1	0	0
21195962	21196697	0	0	1	0	0
21196694	21197854	0	0	1	0	0
21197851	21198039	0	0	1	0	1
21198282	21198344	0	0	1	0	1
21198495	21198715	0	0	1	0	1
21198836	21199411	0	0	0	0	1
21199408	21200177	0	0	0	0	1
21200280	21200427	0	0	0	0	1
21200531	21200714	0	0	0	0	1
21200940	21201054	0	0	0	0	1
21201051	21201543	0	0	0	1	1
21201540	21202023	0	0	0	1	1
21202020	21202277	0	0	0	1	1
21202274	21202583	0	0	0	1	1
21202580	21203049	0	0	0	1	1
21203046	21203734	0	0	0	1	1
21203731	21204128	0	0	0	1	1
21204223	21204656	0	0	0	1	1
21204743	21206050	0	0	0	1	1
21206047	21206134	0	0	0	1	1
21206177	21206513	0	0	0	1	1
21206510	21206705	0	0	0	1	1
21206750	21207165	0	0	0	1	1
21207162	21207312	0	0	0	1	1
21207466	21207814	1	0	0	1	1
21207841	21208613	1	0	0	1	1
21208610	21208838	1	0	0	1	1
21208895	21210156	1	0	0	0	0
21210153	21211195	1	0	0	0	0
21211192	21211284	0	0	0	0	0
21211316	21211488	0	0	0	0	0
21211540	21212392	0	0	1	0	0
21212389	21213013	0	0	1	0	0
21213117	21213406	0	0	1	0	0
21213543	21213673	0	0	1	0	0
21213751	21213966	0	0	1	0	0
21214086	21214220	0	0	1	0	0
21214382	21214973	0	0	1	0	0
21214993	21215104	0	0	1	0	0
21215101	21215710	0	0	1	0	0
21215707	21216630	0	0	1	0	0
21216728	21217023	0	0	1	0	0
21217020	21218667	0	0	1	0	0
21218664	21218822	0	0	1	0	0
21218922	21219021	0	0	1	0	0
21219232	21219343	0	0	1	0	0
21219578	21219626	0	0	1	0	0
21219623	21219970	0	0	1	0	0
21220085	21220353	0	0	1	0	0
21220371	21221457	0	0	1	0	0
21221454	21222703	0	1	1	0	0
21222700	21223182	0	1	1	0	0
21223179	21223336	0	1	1	0	0
21223487	21223693	0	1	1	0	0
21223690	21224543	0	1	1	0	0
21224540	21224995	0	1	1	0	0
21225128	21226155	0	0	1	0	0
21226152	21226685	0	0	1	0	0
