start	end	HP1	BRM	MRG15	PC	H1
19389629	19390254	0	1	0	0	0
19390400	19391673	0	1	0	0	0
19391670	19392018	0	1	0	0	0
19392015	19392238	0	1	0	0	0
19392280	19392861	0	1	0	0	0
19392889	19393796	0	1	0	0	0
19393793	19394443	0	1	0	0	0
19394642	19394906	0	1	0	0	0
19394903	19395304	0	1	0	0	0
19395301	19395672	0	1	0	0	0
19395877	19396457	0	1	0	0	0
19396454	19397514	0	1	0	0	0
19397689	19398426	0	1	0	0	0
19398564	19399176	0	1	0	0	0
19399173	19399284	0	1	0	0	0
19399354	19399745	0	1	0	0	0
19399742	19400163	0	1	0	0	0
19400325	19400536	0	1	1	0	0
19400662	19401180	0	1	1	0	0
19401249	19401477	0	1	1	0	0
19401538	19401939	0	1	1	0	0
19401936	19402038	0	1	1	0	0
19402159	19402702	0	0	1	0	0
19402699	19402876	1	0	1	0	0
19402873	19403741	1	0	1	0	0
19403738	19404050	1	0	1	0	0
19404062	19405198	1	0	1	0	0
19405195	19406000	0	0	1	0	0
19405997	19406317	0	0	1	0	0
19406314	19406753	0	0	1	0	0
19406750	19407362	0	0	1	0	0
19407452	19408159	0	0	1	0	0
19408411	19408652	0	0	1	0	0
19408921	19409147	0	0	1	0	0
19409144	19409468	0	0	1	0	0
19409465	19409996	0	0	1	0	0
19409993	19410294	0	0	1	0	0
19410291	19410619	0	0	1	0	0
19410616	19410711	0	0	1	0	0
19410798	19411001	0	0	1	0	0
19411136	19411653	0	0	1	0	0
19411650	19411914	0	0	1	0	0
19412008	19413313	0	0	1	0	0
19413310	19413338	0	0	1	0	0
19413376	19414038	0	0	1	0	0
19414068	19414272	0	0	1	0	0
19414269	19414774	0	0	1	0	0
19414771	19414900	0	0	1	0	0
19414897	19415319	0	0	1	0	0
19415316	19415485	0	0	1	0	0
19415482	19415743	0	0	1	0	0
19415740	19416274	0	0	1	0	0
19416345	19416619	0	0	1	0	0
19416616	19417656	0	0	1	0	0
19417692	19417834	0	0	1	0	1
19418101	19418239	0	0	1	0	1
19418377	19419023	0	0	1	0	1
19419020	19419152	0	0	1	0	1
