start	end	HP1	BRM	MRG15	PC	H1
604451	606396	0	0	0	0	1
606393	607262	0	0	0	0	1
607410	607815	0	0	0	0	1
607827	607860	0	0	0	0	1
607976	608404	0	0	0	0	1
608407	608699	0	0	0	0	1
608704	608758	0	0	0	0	1
608755	609060	0	0	0	0	1
609057	609622	0	0	0	0	1
609619	609707	0	0	0	0	1
609875	609973	0	0	0	0	1
610251	611456	0	0	0	0	1
611698	611976	0	0	0	0	1
612336	612436	0	0	0	0	1
612644	612684	0	0	0	0	1
612820	613127	0	0	0	0	1
613124	613304	0	0	0	0	1
613443	613680	0	0	0	0	1
613677	614138	0	0	0	0	1
614388	614899	0	0	0	0	1
614906	615069	0	0	0	0	1
615066	615383	0	0	0	0	1
615540	616399	0	0	0	0	1
616396	616610	0	0	0	0	1
616809	616929	0	0	0	0	1
616926	617240	0	0	0	0	1
617237	617491	0	0	0	0	1
617696	617854	0	0	0	0	1
617869	618081	0	0	0	1	1
618113	618806	0	0	0	1	1
618803	619009	0	0	0	1	1
619024	619750	0	0	0	1	1
619747	620199	0	0	0	1	1
620256	620903	0	0	0	1	1
621044	621137	0	0	0	1	1
621134	621478	0	0	0	1	1
621475	621685	0	0	0	1	1
621682	622602	0	0	0	1	1
622830	623030	0	0	0	1	1
623027	623285	0	0	0	1	1
623414	623644	0	0	0	1	1
623641	624349	0	0	0	1	1
624346	624414	0	0	0	1	1
624411	625505	0	0	0	0	1
625559	625750	0	0	0	0	1
625747	626287	0	0	0	0	1
626293	628800	0	0	0	0	1
628797	628838	0	0	0	0	1
628835	629234	0	0	0	0	1
629231	629976	0	0	0	0	1
629973	630392	0	0	0	0	1
630389	630809	0	0	0	0	1
630819	631143	0	0	0	0	1
631140	631330	0	0	0	0	1
631327	631714	0	0	0	0	1
631711	632164	0	0	0	0	1
632251	632556	0	0	0	0	1
632553	632864	0	0	0	0	1
632861	633197	0	0	0	0	1
633269	633350	0	0	0	0	1
633347	633805	0	0	0	0	1
633802	633959	0	0	0	0	1
633956	634321	0	0	0	0	1
634327	635505	0	0	0	0	1
635524	636520	0	0	0	0	1
636517	636996	0	0	0	0	1
637190	637364	0	0	0	0	1
637495	637534	0	0	0	0	1
637531	638137	0	0	0	0	1
638432	638656	0	0	0	0	1
638653	638835	0	0	0	0	1
638832	639273	0	0	0	0	1
639270	639435	0	0	0	0	1
639432	639814	0	0	0	0	1
639842	640090	0	0	0	0	1
640177	640401	0	0	0	0	1
640403	641080	0	0	0	0	1
641077	641173	0	0	0	0	1
641170	641828	0	0	0	0	1
641952	642165	0	0	0	0	1
642162	642410	0	0	0	0	1
642407	643289	0	0	0	0	1
643499	643604	0	0	0	0	1
643636	643955	0	0	0	0	1
643980	644189	0	0	0	0	1
644186	644501	0	0	0	0	1
644590	644949	0	0	0	0	1
644965	645620	0	0	0	0	1
645617	645642	0	0	0	0	1
645920	646451	0	0	0	0	1
646448	646564	0	0	0	0	1
646604	646993	0	0	0	0	1
646990	647155	0	0	0	0	1
647388	647906	0	0	0	0	1
647956	648105	0	0	0	0	1
648248	648500	0	0	0	0	1
648521	648848	0	0	0	0	1
648845	649171	0	0	0	0	1
649168	649528	0	0	0	0	1
649525	649673	0	0	0	0	1
649670	649920	0	0	0	0	1
650125	650150	0	0	0	0	1
650191	651338	0	0	0	0	1
651604	651745	0	0	0	0	1
651760	651973	0	0	0	0	1
652016	652836	0	0	0	0	1
653055	653133	0	0	0	0	1
653259	653841	0	0	0	0	1
654036	654096	0	0	0	0	1
654325	654415	0	0	0	0	1
654526	654653	0	0	0	0	1
654867	655286	0	0	0	0	1
655482	655765	0	0	0	0	1
655825	656127	0	0	0	0	1
656124	656304	0	0	0	0	1
656308	656660	0	0	0	0	1
656657	656806	0	0	0	0	1
656967	657045	0	0	0	0	1
657207	657372	0	0	0	0	1
657450	657690	0	0	0	0	1
657687	657975	0	0	0	0	1
658191	658361	0	0	0	0	1
658465	659529	0	0	0	0	1
659526	660304	0	0	0	0	1
660301	660534	0	0	0	0	1
660531	660851	0	0	0	0	1
660848	661865	0	0	0	0	1
661950	662866	0	0	0	0	1
662863	663078	0	0	0	0	1
663276	663530	0	0	0	0	1
663527	663811	0	0	0	0	1
663808	663963	0	0	0	0	1
664255	665019	0	0	0	0	1
665016	665151	0	0	0	0	1
665148	665557	0	0	0	0	1
665554	666264	0	0	0	0	1
666261	666703	0	0	0	0	1
666715	667735	0	0	0	0	1
667749	667900	0	0	0	0	1
668059	668172	0	0	0	0	1
668176	668547	0	0	0	0	1
668668	668837	0	0	0	0	1
668943	669178	0	0	0	0	1
669175	669648	0	0	0	0	1
669645	669927	0	0	0	0	1
669924	669934	0	0	0	0	1
670041	670544	0	0	0	0	1
670824	671167	0	0	0	0	1
671164	672237	0	0	0	0	1
672234	672872	0	0	0	0	1
672869	673852	0	0	0	0	1
674035	674482	0	0	0	0	1
674606	675142	0	0	0	0	1
675139	675614	0	0	0	0	1
675611	675917	0	0	0	0	1
675914	676160	0	0	0	1	1
676157	676951	0	0	0	1	1
677024	677138	0	0	0	1	1
677135	677549	0	0	0	1	1
677546	677887	0	0	0	1	1
677889	678799	0	0	0	1	1
678796	679307	0	0	0	1	1
679424	679631	0	0	0	1	1
679628	680448	0	0	0	1	1
680445	680613	0	0	0	1	1
680610	680810	0	0	0	1	1
680956	681511	0	0	0	1	1
681508	681828	0	0	0	1	1
681925	682099	0	0	0	1	1
682096	682552	0	0	0	1	1
682734	682922	0	0	0	1	1
683085	683292	0	0	0	1	1
683289	683639	0	0	0	1	1
683636	683963	0	0	0	1	1
683960	684102	0	0	0	1	1
684198	684366	0	0	0	1	1
684363	684975	0	0	0	1	1
685143	685427	0	0	0	1	1
685424	685695	0	0	0	1	1
685692	686546	0	0	0	1	1
686543	686868	0	0	0	1	1
695775	696245	0	0	0	1	1
696242	696405	0	0	0	1	1
696402	696692	0	0	0	1	1
696904	697064	0	0	0	1	1
697199	698618	0	0	0	1	1
698623	700769	0	0	0	1	1
700766	701373	0	0	0	1	1
701370	701789	0	0	0	1	1
701786	702371	0	0	0	1	1
702368	702789	0	0	0	1	1
702786	703307	0	0	0	1	1
703304	704119	0	0	0	1	1
704116	704511	0	0	0	1	1
704556	704999	0	0	0	1	1
704996	705672	0	0	0	1	1
705820	705940	0	0	0	0	1
706212	706300	0	0	0	0	1
706297	706582	0	0	0	0	1
706749	706915	0	0	0	0	1
707055	707163	0	0	0	0	1
707400	707538	0	0	0	0	1
707654	707778	0	0	0	0	1
707775	708285	0	0	0	0	1
708282	708433	0	0	0	0	1
708591	708808	0	0	0	0	1
708914	709092	0	0	0	0	1
709089	709318	0	0	0	0	1
709444	710299	0	0	0	0	1
710296	710912	0	0	0	0	1
710949	711362	0	0	0	0	1
711359	711636	0	0	0	0	1
711641	712441	0	0	0	0	1
712438	713459	0	0	0	0	1
713528	715943	0	0	0	0	1
716015	716139	0	0	0	0	1
716136	716500	0	0	0	0	1
716497	716892	0	0	0	0	1
716944	717196	0	0	0	0	1
717313	717863	0	0	0	0	1
717886	718267	0	0	0	0	1
718264	718781	0	0	0	0	1
718799	719090	0	0	0	0	1
719087	719339	0	0	0	0	1
719336	720416	0	0	0	0	1
720413	720803	0	0	0	0	1
720814	720989	0	0	0	0	1
721335	721579	0	0	0	0	1
721576	721960	0	0	0	0	1
722058	722152	0	0	0	0	1
722314	722648	0	0	0	0	1
722659	723247	0	0	0	0	1
723244	723550	0	0	0	0	1
723560	723659	0	0	0	0	1
723788	724536	0	0	0	0	1
724533	724727	0	0	0	0	1
724724	724860	0	0	0	0	1
724857	725822	0	0	0	0	1
725965	726456	0	0	0	0	1
726453	726818	0	0	0	0	1
726951	727093	0	0	0	0	1
727098	727308	0	0	0	0	1
727305	727562	0	0	0	0	1
727559	728155	0	0	0	0	1
728152	728436	0	0	0	0	1
728705	728993	0	0	0	0	1
728990	729242	0	0	0	0	1
729302	729513	0	0	0	0	1
729510	729657	0	0	0	0	1
729870	730053	0	0	0	0	1
730149	730781	0	0	0	0	1
730778	731564	0	0	0	0	1
731561	731889	0	0	0	0	1
731994	732067	0	0	0	0	1
732204	732660	0	0	0	0	1
732829	734145	0	0	0	0	1
734142	734622	0	0	0	0	1
734716	735210	0	0	0	0	1
735306	735463	0	0	0	0	1
735508	735976	0	0	0	0	1
735973	736327	0	0	0	0	1
736339	736552	0	0	0	0	1
736767	736913	0	0	0	0	1
736910	737560	0	0	0	0	1
737695	737911	0	0	0	0	1
737926	738434	0	0	0	0	1
738495	738777	0	0	0	0	1
738782	739651	0	0	0	0	1
739705	739895	0	0	0	0	1
740136	740403	0	0	0	0	1
740412	740433	0	0	0	0	1
740561	742417	0	0	0	0	1
742414	742600	0	0	0	0	1
742804	743056	0	0	0	0	1
743053	743220	0	0	0	0	1
743217	744176	0	0	0	0	1
744277	744346	0	0	0	0	1
744343	744986	0	0	0	0	1
745021	746309	0	0	0	0	1
746306	747015	0	0	0	0	1
747012	747750	0	0	0	0	1
747747	748509	0	0	0	0	1
748506	750913	0	0	0	0	1
750910	751055	0	0	0	0	1
751052	754493	0	0	0	0	1
754508	754569	0	0	0	0	1
754566	755885	0	0	0	0	1
755933	756230	0	0	0	0	1
756227	756757	0	0	0	0	1
756844	757079	0	0	0	0	1
757152	758434	0	0	0	0	1
758431	758893	0	0	0	0	1
759045	759086	0	0	0	0	1
759083	759579	0	0	0	0	1
759576	759693	0	0	0	0	1
759753	760085	0	0	0	0	1
760082	760261	0	0	0	0	1
760497	761856	0	0	0	0	1
761853	762278	0	0	0	0	1
762444	762899	0	0	0	0	1
762896	763366	0	0	0	0	1
763363	763644	0	0	0	0	1
763641	764328	0	0	0	0	1
764325	765322	0	0	0	0	1
765319	765952	0	0	0	0	1
766143	766278	0	0	0	0	1
766515	768476	0	0	0	0	1
768473	769486	0	0	0	0	1
769483	770052	0	0	0	0	1
770049	770637	0	0	0	0	1
772046	773027	0	0	0	0	1
773024	773241	0	0	0	0	1
773238	773692	0	0	0	0	1
773749	773932	0	0	0	0	1
773929	774527	0	0	0	0	1
774524	774644	0	0	0	0	1
774873	775699	0	0	0	0	1
775696	775931	0	0	0	0	1
775928	776687	0	0	0	0	1
776871	777346	0	0	0	0	1
777343	777659	0	0	0	0	1
777849	779081	0	0	0	0	1
779078	779769	0	0	0	0	1
779841	780636	0	0	0	0	1
780633	781291	0	0	0	0	1
781474	781881	0	0	0	0	1
781878	782301	0	0	0	0	1
782381	782731	0	0	0	0	1
782728	782788	0	0	0	0	1
784501	784543	0	0	0	0	1
784804	785023	0	0	0	0	1
785020	785710	0	0	0	0	1
785707	785815	0	0	0	0	1
786049	786067	0	0	0	0	1
786223	786645	0	0	0	0	1
786897	786960	0	0	0	0	1
787144	787253	0	0	0	0	1
787454	787554	0	0	0	0	1
787789	788055	0	0	0	0	1
788052	788189	0	0	0	0	1
788186	789476	0	0	0	0	1
789502	789656	0	0	0	0	1
789924	790591	0	0	0	0	1
790811	792380	0	0	0	0	1
792377	793356	0	0	0	0	1
793353	793754	0	0	0	0	1
793751	795269	0	0	0	0	1
795266	796298	0	0	0	0	1
796295	796607	0	0	0	0	1
796604	797586	0	0	0	0	1
797583	800409	0	0	0	0	1
800406	802621	0	0	0	0	1
802808	803033	0	0	0	0	1
803030	805176	0	0	0	0	1
805173	805514	0	0	0	0	1
805511	805628	0	0	0	0	1
805625	806365	0	0	0	0	1
806362	806599	0	0	0	0	1
806596	807116	0	0	0	0	1
807125	808224	0	0	0	0	1
808221	808537	0	0	0	0	1
808534	808883	0	0	0	0	1
808880	809375	0	0	0	0	1
809372	809590	0	0	0	0	1
809587	809921	0	0	0	0	1
809918	810744	0	0	1	0	0
810911	812202	0	0	1	0	0
812199	812603	0	0	1	0	0
812748	812787	0	0	1	0	1
812909	813071	0	0	1	0	1
813068	813403	0	0	1	0	1
813538	813765	0	0	1	0	1
813762	814062	0	0	1	0	1
814210	814298	0	0	1	0	1
814295	814636	0	0	1	0	1
814633	814857	0	0	1	0	1
815099	815231	0	0	1	0	1
815391	815749	0	0	1	0	0
815746	816133	0	0	1	0	0
816130	816368	0	0	1	0	0
816629	817194	0	0	1	0	0
817191	817880	0	0	1	0	0
817877	818282	0	0	1	0	0
818337	818494	0	0	1	0	0
818491	818765	0	0	1	0	0
818965	819307	0	0	1	0	0
819304	819496	0	0	1	0	0
819493	820282	0	0	1	0	0
820279	820625	0	0	1	0	0
820739	820876	0	0	1	0	0
820873	821455	0	0	1	0	0
821452	822416	0	0	1	0	0
822413	822956	0	0	1	0	0
823174	823365	0	0	1	0	0
823398	823610	0	0	1	0	0
823795	823895	0	0	1	0	0
824100	824334	0	0	1	0	0
824346	824468	0	0	1	0	0
824585	825186	0	0	1	0	0
825183	825387	0	0	0	0	0
825404	825708	0	0	0	0	0
825705	826464	0	0	0	0	0
826461	827216	0	1	0	0	0
827421	827855	0	1	0	0	0
827852	828588	0	1	0	0	0
828585	828926	0	1	0	0	1
828923	828974	0	0	0	0	1
828971	829688	0	0	1	0	1
829685	830032	0	0	1	0	1
830029	830219	0	0	1	0	1
830216	830618	0	0	1	0	1
830703	830770	0	0	1	0	1
831041	831237	0	0	1	0	1
831267	831837	0	0	1	0	1
831895	832102	0	0	1	0	1
832122	832509	0	0	1	0	1
832506	832571	0	0	1	0	1
832575	833538	0	0	1	0	1
833535	834631	0	0	1	0	1
834628	835455	0	0	1	0	1
835473	835636	0	0	1	0	1
835764	836118	0	0	1	0	1
836146	836573	0	0	1	0	1
836743	836973	0	0	1	0	1
836970	837254	0	0	1	0	1
837312	838556	0	0	0	0	1
838660	839898	0	1	0	0	0
839895	840671	0	1	0	0	0
840682	841768	0	1	0	0	0
841765	841924	0	1	0	0	0
842124	842649	0	1	0	0	0
842737	842980	0	1	0	1	0
843012	843378	0	1	0	1	0
843527	843915	0	1	0	1	0
843912	843974	0	1	0	1	0
844223	844234	0	1	0	1	0
844231	845263	0	1	0	1	0
845260	845494	0	1	0	1	0
845491	846274	0	1	0	0	0
846271	846383	0	1	0	0	0
846416	847063	0	1	0	0	0
847060	848863	0	1	0	0	0
848860	849265	0	1	0	0	0
849316	849398	0	1	0	0	0
849395	849679	0	1	0	0	0
849929	850248	0	0	1	0	0
850536	851921	0	0	1	0	0
851918	852180	0	0	1	0	0
852323	852389	0	0	1	0	0
852386	852826	0	0	1	0	0
852888	853670	0	0	1	0	0
853667	853864	0	0	1	0	0
854114	854342	0	0	1	0	0
854339	854473	0	0	0	0	0
854470	855570	0	0	0	0	0
855600	855899	0	0	0	0	0
855896	856003	0	0	0	0	1
856153	856322	0	0	0	0	1
856319	856816	0	0	0	0	1
856813	856848	0	0	0	0	1
856856	857321	0	0	0	0	1
857318	857449	0	0	0	0	1
857651	857753	0	0	0	0	1
857830	858107	0	0	0	0	1
858262	858623	0	0	0	0	1
858634	858892	0	0	0	0	1
858889	859001	0	0	0	0	1
859076	859653	0	0	0	0	1
859691	860257	0	0	0	0	1
860254	860468	0	0	0	0	1
860465	860830	0	0	0	0	1
860998	861094	0	0	0	0	1
861314	861495	0	0	0	0	1
861525	861746	0	0	0	0	1
861743	862053	0	0	0	0	1
862233	862326	0	0	0	0	1
862496	862661	0	0	0	0	1
862658	862899	0	0	0	0	1
863101	863181	0	0	0	0	1
863256	863462	0	0	0	0	1
863582	863915	0	0	0	0	0
863912	864101	0	1	0	0	0
864098	864375	0	1	0	0	0
864631	864777	0	1	0	0	0
864923	865264	0	1	0	0	0
865479	866256	0	1	0	0	0
866253	867103	0	1	0	0	0
867100	867941	0	1	0	0	0
867938	868453	0	1	1	0	0
868450	868772	0	0	1	0	0
868769	869140	0	0	1	0	0
869137	869162	0	0	1	0	0
869336	869474	0	0	1	0	0
869705	869850	0	0	1	0	0
870002	871459	0	0	1	0	0
871456	871980	0	0	1	0	0
871977	872281	0	0	1	0	0
872278	873047	0	0	1	0	0
873303	873472	0	0	1	0	0
873629	873671	0	0	1	0	0
873796	874215	0	0	1	0	0
874212	874404	0	0	1	0	0
874401	874882	0	0	1	0	0
874879	875403	0	0	1	0	0
875400	875553	0	0	1	0	1
875550	875986	0	0	1	0	1
875983	876060	0	0	1	0	1
876057	876613	0	0	1	0	1
876610	876779	0	0	1	0	1
876776	876932	0	0	1	0	1
876929	877448	0	0	1	0	1
877487	878014	0	0	1	0	1
878083	878424	0	0	1	0	1
878421	878512	0	0	1	0	1
878667	879161	0	0	1	0	1
879158	879457	0	0	1	0	1
879548	880041	0	0	1	0	1
880215	880284	0	0	1	0	1
880281	880551	0	0	1	0	1
880714	880874	0	0	0	0	1
880983	881289	0	0	0	0	1
881286	881492	0	0	0	0	1
881489	882085	0	0	0	0	1
882310	882419	0	0	0	0	1
882549	882745	0	0	0	0	1
882822	883107	0	0	0	0	1
883104	883262	0	0	0	0	1
883414	883690	0	0	0	0	1
883762	884167	0	0	0	0	1
884300	884536	0	0	0	0	1
884638	885016	0	0	0	0	1
885013	885668	0	0	0	0	0
885665	886499	0	0	0	0	0
886496	889151	0	0	0	0	0
889148	891873	0	0	0	0	0
891903	892209	0	0	0	0	1
892206	892952	0	0	0	0	1
892949	893629	0	0	0	0	1
893626	893921	0	0	0	0	1
893918	894652	0	0	0	0	1
894649	895592	0	0	0	0	1
895589	897069	0	0	0	0	1
897066	897719	0	0	0	0	1
897716	898007	0	0	0	1	1
898004	898514	0	0	0	1	1
898511	898596	0	0	0	1	1
899285	899679	0	0	0	1	1
899984	900063	0	0	0	1	1
900060	900437	0	0	0	1	1
900635	900680	0	0	0	1	1
900677	900952	0	0	0	1	1
901226	901626	0	0	0	1	1
