start	end	HP1	BRM	MRG15	PC	H1
1189408	1189856	0	0	0	0	1
1189853	1190407	0	0	0	0	1
1190404	1191682	0	0	0	0	1
1192453	1193011	0	0	0	0	1
1193008	1193590	0	0	0	0	0
1193587	1194222	0	0	0	0	0
1194219	1195225	0	0	0	0	0
1195228	1195574	0	0	0	0	0
1195571	1195938	0	0	0	0	0
1196003	1196434	0	0	0	0	0
1196691	1196747	0	0	0	0	0
1196810	1197784	0	0	0	0	0
1197895	1197955	0	0	0	0	0
1198013	1199186	0	0	1	0	0
1199183	1199866	0	0	1	0	0
1199895	1200752	0	0	1	0	0
1200870	1201135	0	0	1	0	0
1201195	1201354	0	0	1	0	0
1201351	1201757	0	0	1	0	0
1201754	1202498	0	0	1	0	0
1202495	1202837	0	0	1	0	1
1202834	1203443	0	0	1	0	1
1203440	1203994	0	0	1	0	1
1204168	1204489	0	0	0	0	1
1204486	1204749	0	0	0	0	1
1204746	1205011	0	0	0	0	1
1205070	1205143	0	0	0	0	1
1205236	1205520	0	0	0	0	1
1205517	1206299	0	0	0	0	1
1206296	1206463	0	0	0	0	1
1206561	1206706	0	0	0	0	1
1206872	1207058	0	0	0	0	1
1207161	1207280	0	0	0	0	1
1207377	1207866	0	0	0	0	1
1208115	1208144	0	0	0	0	1
1208303	1208506	0	0	0	0	1
1208651	1208847	0	0	0	0	1
1209051	1209237	0	0	0	0	1
1209297	1209407	0	0	0	0	1
1209654	1209726	0	0	0	0	1
1209897	1210002	0	0	0	0	1
1210236	1210347	0	0	0	0	1
1210524	1210786	0	0	0	0	1
1210792	1210835	0	0	0	0	1
1211156	1211200	0	0	0	0	1
1211371	1211582	0	0	0	0	1
1211579	1211945	0	0	0	0	1
1211942	1212234	0	0	0	0	1
1212231	1212698	0	0	0	0	1
1212915	1213025	0	0	0	0	1
1213144	1214232	0	0	0	0	1
1214229	1214888	0	0	0	0	1
1214964	1215529	0	0	0	0	1
1215526	1216028	0	0	0	0	1
1216032	1216252	0	0	0	0	1
1216497	1217381	0	0	0	0	1
1217378	1218022	0	0	0	0	1
1218019	1218122	0	0	0	0	1
1218119	1219109	0	0	0	0	1
1219106	1219484	0	0	0	0	0
1219481	1219955	0	0	1	0	0
1219952	1220351	0	0	1	0	0
1220348	1221224	0	0	1	0	1
1221221	1221629	0	0	1	0	1
1221626	1221966	0	0	1	0	1
1222250	1222451	0	0	0	0	1
1222448	1222545	0	0	0	0	1
1222694	1223510	0	0	0	0	1
1223507	1224242	0	0	0	0	1
1224239	1224472	0	0	0	0	1
1224494	1224797	0	0	0	0	1
1224794	1225683	0	0	0	0	1
1225680	1226497	0	0	0	0	1
1226500	1226811	0	0	0	0	1
1227045	1229399	0	0	0	0	1
1229396	1229567	0	0	0	0	1
1229564	1229909	0	0	0	0	1
1229970	1230944	0	0	0	0	1
1230941	1232273	0	0	0	0	1
1232270	1233271	0	0	0	0	1
1233268	1233374	0	0	0	0	1
1233371	1234196	0	0	0	0	1
1234193	1234650	0	0	0	0	1
1234647	1234946	0	0	0	0	1
1235117	1235198	0	0	0	0	1
1235409	1235899	0	0	0	0	1
1235896	1236777	0	0	0	0	1
1236774	1237621	0	0	0	0	1
1237775	1237986	0	0	0	0	1
1237983	1238420	0	0	0	0	1
1238417	1239273	0	0	0	0	1
1239270	1240168	0	0	0	0	1
1240165	1242473	0	0	0	0	1
1242470	1243439	0	0	0	0	1
1243443	1243773	0	0	0	0	1
1243770	1245227	0	0	0	0	1
1245224	1246462	0	0	0	0	1
1246459	1249426	0	0	0	0	1
1249423	1250443	0	0	0	0	1
1250537	1251538	0	0	0	0	1
1251696	1252390	0	0	0	0	1
1252449	1252561	0	0	0	0	1
1252816	1252957	0	0	0	0	1
1253017	1253577	0	0	0	0	1
1253574	1253735	0	0	0	0	1
1253732	1254115	0	0	0	0	1
1254246	1254885	0	0	0	0	1
1254882	1256226	0	0	0	0	1
1256223	1257192	0	0	0	0	1
1257189	1257485	0	0	0	0	1
1257619	1257903	0	0	0	0	1
1257900	1258088	0	0	0	0	1
1258085	1258563	0	0	0	0	1
1258783	1259180	0	0	0	0	1
1259177	1259451	0	0	0	0	1
1259448	1260281	0	0	0	0	1
1260278	1261015	0	0	0	0	1
1261106	1261471	0	0	0	0	1
1261468	1261714	0	0	0	0	1
1261711	1261857	0	0	0	0	1
1261883	1262151	0	0	0	0	1
1262148	1262959	0	0	0	0	1
1262956	1263083	0	0	0	0	1
1263218	1263859	0	0	0	0	1
1263856	1264244	0	0	0	0	1
1264241	1264879	0	0	0	0	1
1264876	1265647	0	0	0	0	1
1265644	1266262	0	0	0	0	1
1266259	1266878	0	0	0	0	1
1266875	1266944	0	0	0	0	1
1266941	1267585	0	0	0	0	1
1267582	1267904	0	0	0	0	1
1268002	1269035	0	0	0	0	1
1269032	1269100	1	0	0	0	1
1269097	1270363	0	0	0	0	1
1270468	1271750	0	0	0	0	1
1278184	1278389	0	0	0	0	1
1278386	1280552	0	0	0	0	1
1280554	1280865	0	0	0	0	1
1280862	1281376	0	0	0	0	1
1281373	1281694	0	0	0	0	1
1281871	1282033	0	0	0	0	1
1282030	1282375	0	0	0	0	1
1282488	1282646	0	0	0	0	1
1282699	1283442	0	0	0	0	1
1283925	1285111	0	0	1	0	1
1285108	1285384	0	0	1	0	1
1285426	1285714	0	0	1	0	1
1285711	1286445	0	0	1	0	1
1286442	1287255	0	0	1	0	1
1287252	1287729	0	0	1	0	1
1287726	1287945	0	0	1	0	1
1288113	1288269	0	0	1	0	0
1288323	1289437	0	0	1	0	0
1289434	1289535	0	0	1	0	0
1289638	1289965	0	0	1	0	0
1289997	1290058	0	0	1	0	0
1290189	1291105	0	0	1	0	0
1291192	1291721	0	0	1	0	0
1291718	1292180	0	0	1	0	0
1292365	1293630	0	0	1	0	0
1293627	1293652	0	0	1	0	0
1293649	1294058	0	0	1	0	0
1294055	1294280	0	0	1	0	0
1294277	1295741	0	0	1	0	0
1295738	1295805	0	0	1	0	0
1295954	1296058	0	0	1	0	0
1296310	1297743	0	0	1	0	0
1297740	1297961	0	0	1	0	0
1297977	1298389	0	0	1	0	0
1298397	1298636	0	0	1	0	0
1298705	1299110	0	0	1	0	0
1299107	1299905	0	0	1	0	0
1299902	1300068	0	0	1	0	0
1300065	1301053	0	0	1	0	0
1301050	1301187	0	0	1	0	0
1301315	1302160	1	0	1	0	0
1302280	1302463	1	0	1	0	1
1302475	1302862	1	0	1	0	1
1302859	1303080	1	0	1	0	1
1303151	1303547	1	0	1	0	1
1303791	1304645	1	0	1	0	1
1304642	1304939	1	0	1	0	1
1304936	1305155	1	0	1	0	1
1305152	1305810	1	0	1	0	1
1305807	1306416	1	0	1	0	1
1306413	1306681	1	0	1	0	1
1306695	1306962	1	0	1	0	1
1307008	1307328	1	0	1	0	1
1307359	1307880	1	0	1	0	1
1308014	1308396	1	0	1	0	0
1308393	1308816	1	0	1	0	0
1308943	1309195	1	0	1	0	0
1309236	1309299	1	0	1	0	0
1309296	1310144	1	0	1	0	0
1310141	1310486	1	0	1	0	0
1310483	1311025	1	0	1	0	0
1311022	1311420	1	0	1	0	0
1311441	1311729	1	0	1	0	0
1311726	1313390	1	0	1	0	0
1313387	1313822	1	0	1	0	1
1313819	1314076	1	0	1	0	1
1314313	1314353	1	0	1	0	1
1314448	1314685	1	0	1	0	1
1314682	1315307	1	0	1	0	1
1315304	1315857	1	0	1	0	1
1315854	1316137	1	0	1	0	1
1316134	1316522	1	0	1	0	1
1316519	1317093	0	0	1	0	1
1317349	1317397	0	0	0	0	1
1317551	1317710	0	0	0	0	1
1317839	1318293	0	0	0	0	1
1318476	1318555	0	0	0	0	1
1318680	1319038	0	0	0	0	1
1319035	1319152	0	0	0	0	1
1319409	1320343	0	0	0	0	1
1320340	1321160	0	0	0	0	1
1321157	1321981	0	0	0	0	1
1322108	1322527	0	0	0	0	1
1322524	1322986	0	0	0	0	1
1322983	1323870	0	0	0	0	1
1323867	1324027	0	0	0	0	1
1324024	1324944	0	0	0	0	1
1324941	1325205	0	0	0	0	1
1325202	1325524	0	0	0	0	1
1325538	1325930	0	0	0	0	1
1326051	1326073	0	0	0	0	1
1326241	1326455	0	0	0	0	1
1326452	1327336	0	0	0	0	1
1327333	1327951	0	0	0	0	1
1328009	1329932	0	0	0	0	1
1329929	1330341	0	0	0	0	1
1330338	1330784	0	0	0	0	1
1330781	1330884	0	0	0	0	1
1330881	1331921	0	0	0	0	1
1331918	1332237	0	0	0	0	1
1332312	1332381	0	0	0	0	1
1332657	1332858	0	0	0	0	1
1332863	1333017	0	0	0	0	1
1333100	1333665	0	0	0	0	1
1333662	1333944	0	0	0	0	1
1334114	1334192	0	0	0	0	1
1334371	1334508	0	0	0	0	1
1334505	1334957	0	0	0	0	1
1334954	1335079	0	0	0	0	1
1335076	1336008	0	0	0	0	1
1336131	1336500	0	0	0	0	1
1336497	1336644	0	0	0	0	1
1336641	1336889	0	0	0	0	1
1337077	1337351	0	0	0	0	1
1337417	1337575	0	0	0	0	1
1337578	1337793	0	0	0	0	1
1338000	1338154	0	0	0	0	1
1338169	1338472	0	0	0	0	1
1338632	1338784	0	0	0	0	1
1338942	1339302	0	0	0	0	1
1339299	1340404	0	0	0	0	1
1340423	1340723	0	0	0	0	1
