start	end	HP1	BRM	MRG15	PC	H1
1540632	1540883	0	0	0	0	1
1541048	1541458	0	0	0	1	1
1541455	1541468	0	0	0	1	1
1541473	1541824	0	0	0	1	1
1541821	1542127	0	0	0	1	1
1542124	1542428	0	0	0	1	1
1542619	1542939	0	0	0	1	1
1542936	1543694	0	0	0	1	1
1543809	1543903	0	0	0	1	1
1544071	1544348	0	0	0	1	1
1545004	1545153	0	0	0	1	1
1545237	1545578	0	0	0	1	1
1545662	1545958	0	0	0	1	1
1546028	1546387	0	0	0	1	1
1546384	1547359	0	0	0	1	1
1547492	1547762	0	0	0	1	1
1547759	1548409	0	0	0	1	1
1548406	1548913	0	0	0	1	1
1548910	1549335	0	0	0	1	1
1549456	1549712	0	0	0	0	1
1549709	1550289	0	0	0	0	1
1550386	1550543	0	0	0	0	1
1550664	1550795	0	0	0	0	1
1550989	1551171	0	0	0	0	1
1551168	1551720	0	0	0	0	1
1551717	1552779	0	0	0	0	1
1552776	1553105	0	0	0	0	1
1553102	1553166	0	0	0	0	1
1553163	1553736	0	0	0	0	1
1553733	1554746	0	0	0	0	1
1554887	1554983	0	0	0	0	1
1555188	1555414	0	0	0	0	1
1555484	1556060	0	0	0	0	1
1556057	1556460	0	0	0	0	1
1556636	1557561	0	0	0	0	1
1557558	1558096	0	0	0	0	1
1558214	1558496	0	0	0	0	1
1558726	1559843	0	0	1	0	0
1560022	1560106	0	0	1	0	0
1560266	1560367	0	0	1	0	0
1560364	1560670	0	0	1	0	0
1560866	1561027	0	0	1	0	0
1561169	1561360	0	0	1	0	0
1561357	1561627	0	0	1	0	0
1561703	1562036	0	0	1	0	0
1562033	1562398	0	0	1	0	0
1562395	1562902	0	0	1	0	0
1562899	1563200	0	0	1	0	0
1563197	1563484	0	0	1	0	0
1563481	1563804	0	0	1	0	0
1563875	1564075	0	0	1	0	1
1564156	1564494	0	0	1	0	1
1564491	1564727	0	0	1	0	1
1564724	1564945	0	0	1	0	1
1565076	1565181	0	0	1	0	1
1565178	1565544	0	0	1	0	1
1565550	1565766	0	0	1	0	1
1565820	1566115	0	0	1	0	0
1566112	1566627	0	0	1	0	0
1566624	1566745	0	0	1	0	0
1566765	1567095	0	0	1	0	0
1567222	1567351	0	0	1	0	0
1567477	1567608	0	0	1	0	0
1567605	1568348	0	0	1	0	0
1568345	1569046	0	0	1	0	0
1569299	1569486	0	0	1	0	0
1569483	1569745	0	0	1	0	0
1569808	1569937	0	0	1	0	0
1569934	1571176	0	0	1	0	0
1571229	1572140	0	0	1	0	0
1572137	1572342	0	0	1	0	0
1572339	1572924	0	0	1	0	0
1578809	1579088	0	0	1	0	0
1579085	1579353	0	0	1	0	0
1579432	1579623	0	0	1	0	0
