start	end	HP1	BRM	MRG15	PC	H1
10108917	10109525	0	0	0	1	0
10109644	10110312	0	0	0	1	0
10110309	10110472	0	0	0	1	0
10110623	10110927	0	1	0	1	0
10110924	10111920	0	1	0	1	0
10111917	10113777	0	1	0	1	0
10113821	10114179	0	1	0	1	0
10114176	10114567	0	1	0	1	0
10114564	10115352	0	1	0	1	0
10115349	10116457	0	1	0	1	0
10116454	10117053	0	1	0	1	1
10117050	10117241	0	0	0	1	1
10117462	10117614	0	0	0	1	1
10117611	10117852	0	0	0	1	1
10117849	10118185	0	0	0	1	1
10118182	10118631	0	0	0	1	1
10118628	10119470	0	0	0	1	1
10119467	10120136	0	0	0	1	1
10120246	10121340	0	0	0	1	1
10121337	10121635	0	0	0	1	1
10121632	10122423	0	0	0	1	0
10122611	10122670	0	0	0	0	0
10122667	10123496	0	0	0	0	0
10123493	10124011	0	0	0	0	0
10124008	10124523	0	0	0	0	0
10124571	10125305	0	0	1	0	0
10125302	10125759	0	0	1	0	0
10125756	10125941	0	0	1	0	0
10126045	10126470	0	0	1	0	0
10126467	10126571	0	0	1	0	0
10126788	10127508	0	0	1	0	1
10127554	10128193	0	0	1	0	1
10128190	10128484	0	0	1	0	1
10128571	10128691	0	0	1	0	1
10128688	10129064	0	0	1	0	1
10129061	10129538	0	0	1	0	1
10129535	10129557	0	0	1	0	1
10129730	10130087	0	0	1	0	1
10130084	10130435	0	0	1	0	1
10130617	10130766	0	0	1	0	1
10131012	10131492	0	0	1	0	1
10131593	10132225	0	0	1	0	1
10132222	10132425	0	0	1	0	1
10132556	10132895	0	0	1	0	1
10133104	10133132	0	0	1	0	1
10133315	10133475	0	0	1	0	0
10133725	10133852	0	0	1	0	0
10134043	10134526	0	0	1	0	0
10134523	10134785	0	0	1	0	0
10134782	10135022	0	0	1	0	0
10135143	10135470	0	0	1	0	0
10135467	10135623	0	0	1	0	0
10135620	10136068	0	0	1	0	1
10136121	10136462	0	0	1	0	1
10136621	10137433	0	0	1	0	1
10137492	10138038	0	0	0	0	1
10138035	10138309	0	0	0	0	1
10138306	10138742	0	0	0	0	1
10138826	10140015	0	0	0	0	1
10140012	10140829	0	0	0	0	1
10140856	10141161	0	0	0	0	1
10141164	10141874	0	0	0	0	0
10141871	10142311	0	0	1	0	0
10142407	10142469	0	0	1	0	0
10142466	10143028	0	0	1	0	0
10143025	10143206	0	0	1	0	0
10143235	10143380	0	0	1	0	0
10143557	10143787	0	0	1	0	1
10143784	10144121	0	0	1	0	1
10144163	10144440	0	0	1	0	1
10144437	10144807	0	0	1	0	1
10144804	10144861	0	0	1	0	1
10145020	10145164	0	0	1	0	1
10145237	10146331	0	0	1	0	1
10146328	10147028	0	0	1	0	1
10147025	10147388	0	0	1	0	1
10147389	10147597	0	0	1	0	1
10147601	10148297	0	0	1	0	1
10148294	10148654	0	0	1	0	1
10148651	10149332	0	0	1	0	1
10149329	10149466	0	0	1	0	1
10149463	10149780	0	0	1	0	1
10149825	10150138	0	0	1	0	1
10150135	10150363	0	0	1	0	1
10150504	10151783	0	0	1	0	0
10152031	10152093	0	0	1	0	0
10152090	10153048	0	0	1	0	0
10153259	10153383	0	0	1	0	0
10153380	10153825	0	0	1	0	0
10153822	10153951	0	0	1	0	0
10153948	10154342	0	0	1	0	0
10154339	10154736	0	0	1	0	0
10154983	10155975	0	0	1	0	0
10155972	10156398	0	0	1	0	0
10156395	10156600	0	0	0	0	0
10156795	10158198	0	0	0	1	1
10158195	10158369	0	0	0	1	1
10158868	10160587	0	0	0	1	1
10160584	10161335	0	0	0	1	1
10161332	10161358	0	0	0	1	1
10161437	10162310	0	0	0	1	1
10162307	10164282	0	0	0	1	1
10164279	10164398	0	0	0	1	1
10164395	10166229	0	0	0	1	1
10166226	10166885	0	0	0	1	1
10166882	10167040	0	0	0	1	1
10167037	10169727	0	0	0	1	1
10169724	10170055	0	0	0	1	1
10170340	10170542	0	0	0	1	1
10170539	10170700	0	0	0	1	1
10170802	10171403	0	0	0	1	1
10171400	10171832	0	1	0	1	0
10171829	10173506	0	1	0	1	0
10173503	10173880	0	1	0	1	0
10173877	10176383	0	1	0	1	0
10176380	10177352	0	0	0	1	1
10177349	10178476	0	0	0	1	1
10178683	10179062	0	0	0	1	1
10179059	10180022	0	0	0	1	1
10180019	10180543	0	0	0	1	1
10180540	10180741	0	0	0	1	1
10180738	10180948	0	0	0	1	1
10181376	10182786	0	0	0	1	1
10182858	10184543	0	0	0	1	1
10184751	10184783	0	0	0	1	1
10184905	10185078	0	0	0	1	1
10185273	10185377	0	0	0	1	1
10185614	10185698	0	0	0	1	1
10185859	10186091	0	0	0	1	1
10186088	10186808	0	0	0	1	1
10186820	10186899	0	0	0	1	1
10186896	10187512	0	1	0	1	0
10187509	10187747	0	1	0	1	0
10187744	10188157	0	1	0	0	0
10188154	10188651	0	1	0	0	0
10188648	10190405	0	1	0	0	0
10190402	10191011	0	1	0	0	0
10191008	10191387	0	1	0	0	0
10191384	10192359	0	1	0	0	0
10192356	10194929	0	1	0	0	0
10194926	10197415	0	1	0	0	0
10197412	10197797	0	1	0	0	0
10197794	10200077	0	1	0	1	0
10200074	10201205	0	1	0	1	0
10201202	10201980	0	1	0	1	0
10201977	10202455	0	1	0	1	0
10202452	10204320	0	0	0	1	0
10204317	10205262	0	0	0	1	0
10205259	10206121	0	0	0	1	0
10206118	10206731	0	0	0	1	0
10206906	10207206	0	0	0	1	0
10207227	10208300	0	0	0	1	0
10208297	10209837	0	0	0	1	0
10209834	10210229	0	0	0	1	1
10210226	10210288	0	0	0	1	1
10210285	10210550	0	0	0	1	1
10210721	10211135	0	0	0	1	1
10211132	10211615	0	0	0	1	1
10211616	10211898	0	0	0	1	1
10212011	10212102	0	0	0	1	1
10212099	10213185	0	0	0	1	1
10213182	10213659	0	0	0	1	1
10213849	10214227	0	1	0	1	1
10214224	10214957	0	1	0	0	0
10214954	10215353	0	1	0	0	0
10215350	10216408	0	1	0	0	0
10216405	10217531	0	0	0	0	0
10217680	10218275	0	0	0	0	1
10218272	10218710	0	0	0	0	1
10218799	10218980	0	0	0	0	1
10219088	10219436	0	0	0	0	1
