start	end	HP1	BRM	MRG15	PC	H1
26253	26713	1	0	1	0	0
26716	26771	1	0	1	0	0
26768	27886	1	0	1	0	0
27883	29122	1	0	1	0	0
29119	29251	1	0	1	0	1
29352	29640	1	0	1	0	1
29637	29980	1	0	1	0	1
29977	30291	1	0	1	0	1
30288	30402	1	0	1	0	1
30399	30658	1	0	1	0	1
30896	31109	1	0	1	0	1
31106	31475	1	0	1	0	1
31494	32705	1	0	1	0	1
32702	33136	1	0	1	0	1
33133	33690	1	0	1	0	1
33927	33985	1	0	1	0	1
34069	34291	1	0	1	0	1
34507	34626	1	0	1	0	1
34623	35112	1	0	1	0	1
35109	35766	1	0	1	0	1
35898	36078	1	0	1	0	1
36146	36472	1	0	1	0	1
36481	37348	1	0	1	0	0
37345	37655	1	0	1	0	0
37706	38006	1	0	1	0	0
38003	38450	1	0	0	0	0
38447	39573	1	0	0	0	0
39570	39675	1	0	0	1	1
39771	40596	0	0	0	1	1
40593	41453	0	0	0	1	1
41618	42369	0	0	0	1	1
42629	42771	0	0	0	1	1
42907	43107	0	1	0	1	1
43147	43341	0	1	0	1	1
43516	43972	0	1	0	1	1
43969	44329	0	1	0	1	1
44391	44750	0	0	0	1	1
44747	44817	0	0	0	1	1
44814	45076	0	0	0	1	1
45188	45435	0	0	0	1	1
45599	46494	0	0	0	1	1
46491	46573	0	0	0	1	1
46762	47783	0	0	0	1	1
47854	48220	0	0	0	1	1
48238	48365	0	0	0	1	1
48362	48965	0	0	0	1	1
48962	49028	0	0	0	1	1
49100	49625	0	0	0	1	1
49622	49845	0	0	0	1	1
49842	50217	0	0	0	1	1
50241	50696	0	0	0	1	1
50693	50789	0	0	0	1	1
51001	51119	0	0	0	1	1
51116	51404	0	0	0	1	1
51401	51758	0	0	0	1	1
51965	52859	0	0	0	1	1
52892	53417	0	0	0	1	1
53414	53879	0	0	0	1	1
53876	54592	0	0	0	1	1
54589	54948	1	0	0	1	1
54951	55105	1	1	0	1	1
55471	55822	1	1	0	1	1
55819	56594	1	1	0	1	1
64550	64609	1	0	0	1	1
64834	65866	1	0	0	1	1
65863	66481	0	0	0	1	1
66478	67172	0	0	0	1	1
67169	67628	0	0	0	1	1
69224	69673	0	0	0	1	1
69670	69872	0	0	0	1	1
69967	70121	0	0	0	1	1
70118	71018	0	0	0	1	1
71015	71414	0	1	0	1	0
71411	72242	0	1	0	1	0
72239	72412	0	1	0	1	0
72409	72799	0	1	0	1	0
72796	74676	0	1	0	1	0
74673	75574	0	1	0	1	0
75809	76438	0	1	0	1	1
76669	77802	0	1	0	1	1
77799	78223	0	1	0	1	1
78220	78585	0	1	0	1	1
78718	79009	0	0	0	1	1
79006	79156	0	0	0	1	1
79153	80055	0	0	0	1	1
80052	81336	0	0	0	1	1
81444	81593	0	0	0	1	1
81590	82061	0	0	0	1	1
82058	82168	0	0	0	1	1
82300	82647	0	0	0	1	1
82644	84719	0	0	0	1	1
84716	84835	0	0	0	1	1
85079	85827	0	0	0	1	1
85824	86236	0	0	0	1	1
86233	86349	0	0	0	1	1
86497	87838	0	0	0	1	1
87835	88299	0	0	0	1	1
88296	90026	0	0	0	1	1
90163	90390	0	0	0	1	1
90387	90984	0	0	0	1	1
90981	91380	0	0	0	1	1
91377	91707	0	0	0	1	1
91704	91990	0	0	0	1	1
91987	92902	0	0	0	1	1
92899	92989	0	0	0	1	1
93313	93713	0	0	0	0	1
93799	94135	0	0	0	0	1
94353	94787	0	0	0	0	1
94956	95080	0	0	0	0	1
95237	95483	0	0	0	0	1
95529	95693	0	0	0	0	1
95773	96223	0	0	0	0	1
96226	96645	0	0	0	0	1
96642	96858	0	0	0	0	1
96935	97736	0	0	0	0	1
97733	98983	0	0	0	0	1
135193	138693	0	0	0	0	0
138802	139230	0	0	1	0	0
139227	139337	0	0	1	0	0
139334	139653	0	0	1	0	0
139650	141249	0	0	1	0	0
141246	142814	0	0	1	0	0
142811	143023	0	0	1	0	0
143020	144107	0	0	1	0	0
144196	144432	0	0	1	0	1
144429	144872	0	0	1	0	1
144869	145353	0	0	1	0	1
145350	145660	0	0	1	0	1
145657	145920	0	0	1	0	1
145917	146268	0	0	1	0	1
146346	146532	0	0	1	0	1
146628	146792	0	0	1	0	1
147061	148489	0	0	1	0	0
148486	148795	0	0	1	0	0
148792	149339	0	0	1	0	0
149336	150065	0	0	1	0	0
150066	150400	0	0	1	0	0
150453	151048	0	0	1	0	0
151215	151640	0	0	1	0	1
151637	152244	0	0	1	0	1
152241	152571	0	0	1	0	1
152598	152791	0	0	1	0	1
152788	153416	0	0	1	0	1
153638	153792	0	0	1	0	1
153789	154372	0	0	1	0	1
154369	154784	0	0	1	0	1
154855	155145	0	0	1	0	1
155169	155862	0	0	0	0	1
155924	156921	0	1	0	0	1
156918	157400	0	1	0	0	1
157397	157644	0	1	0	0	1
157641	158169	0	1	0	0	1
158206	159009	0	0	0	0	1
159006	161239	0	0	0	0	1
161236	162176	0	0	0	0	1
162173	162491	0	0	0	0	1
162488	163340	0	0	1	0	1
163465	163943	0	0	1	0	1
163962	164155	0	0	1	0	1
164152	164822	0	0	1	0	1
165031	165166	0	0	1	0	1
165214	165377	0	0	1	0	1
165374	166506	0	0	1	0	1
166503	166869	0	0	1	0	1
166866	167362	0	0	1	0	1
167423	167469	0	0	1	0	1
167730	168108	0	0	1	0	1
168196	168493	0	0	1	0	1
168490	168742	1	1	0	0	0
169148	169404	1	1	0	0	0
169401	170747	1	1	0	0	0
170744	171278	1	1	0	0	0
171275	171668	1	1	0	0	0
171706	174103	1	1	0	0	0
174100	175139	1	1	0	0	0
175136	175336	1	1	0	0	0
175333	175922	1	1	0	0	0
175919	176276	1	0	0	0	0
176525	177504	1	0	0	0	0
177501	178853	1	0	0	0	1
178850	179400	1	0	0	0	1
179432	179444	1	0	0	0	1
179441	180180	1	0	0	0	1
180177	180710	1	0	0	0	1
180713	181281	1	0	0	0	1
181454	181750	1	0	0	0	1
181747	181874	1	0	0	0	1
181871	182684	1	0	0	0	1
182681	184653	0	0	0	0	1
184650	185443	0	0	0	0	1
185440	185606	0	0	0	0	1
185603	186594	0	0	0	0	1
186591	187479	0	0	0	0	1
187476	187962	0	0	0	0	1
188141	190324	0	0	0	0	1
197748	198911	0	0	0	0	1
198908	199215	0	0	0	0	1
199212	199389	0	0	0	0	1
199386	199782	0	0	0	0	1
199792	200560	0	0	0	0	1
200557	200840	1	0	0	0	1
200859	201684	0	0	0	0	1
201681	202170	0	0	0	0	1
202221	202763	0	0	0	0	1
202760	203093	0	0	0	0	1
203090	204034	0	0	0	0	1
204031	204042	0	0	0	0	1
204222	204580	0	0	0	0	1
204577	205278	0	0	0	0	1
205500	205872	0	0	0	0	1
205869	206616	0	0	0	0	1
