start	end	HP1	BRM	MRG15	PC	H1
2831084	2831377	0	0	0	0	1
2831524	2831575	0	0	0	0	1
2831723	2832035	0	0	0	0	1
2832043	2832333	0	0	0	0	1
2832330	2832519	0	0	0	0	1
2832516	2833360	0	0	0	0	1
2833464	2834232	0	0	0	0	1
2834229	2834509	0	0	0	0	1
2834524	2834632	0	0	0	0	1
2834694	2834948	0	0	0	0	1
2834945	2835159	0	0	0	0	1
2835186	2835433	0	0	0	0	1
2835725	2835926	0	0	0	0	1
2835986	2836441	0	0	0	0	1
2836456	2836929	0	0	0	0	1
2836926	2837040	0	0	0	0	1
2837037	2837247	0	0	0	0	1
2837514	2837785	0	0	0	0	1
2837782	2838210	0	0	0	0	1
2838207	2839010	0	0	0	0	1
2839007	2839327	0	0	0	0	1
2839324	2839724	0	0	0	0	1
2839804	2840027	0	0	0	0	1
2840030	2840269	0	0	0	0	1
2840512	2840872	0	0	0	0	1
2841051	2841143	0	0	0	0	0
2841390	2841905	0	0	0	0	0
2841966	2842260	0	0	0	0	0
2842312	2842377	0	0	0	0	0
2842597	2842705	0	0	0	0	0
2842870	2842995	0	0	0	0	0
2842992	2843343	0	0	0	0	0
2843472	2844441	0	0	0	0	0
2844438	2846733	0	0	0	0	0
2846730	2846855	0	0	0	0	1
2846852	2847487	0	0	0	0	1
2847760	2847931	0	0	0	0	1
2847928	2848095	0	0	0	0	1
2848092	2848357	0	0	0	0	1
2848418	2848858	0	0	0	0	1
2848921	2848967	0	0	0	0	1
2849134	2849714	0	0	0	0	1
2849766	2850008	0	0	0	0	1
2850005	2850914	0	0	0	0	1
2850911	2851221	0	0	0	0	1
2851218	2851533	0	0	0	0	1
2851544	2851775	0	0	0	0	1
2851880	2852119	0	0	0	0	1
2852116	2853082	0	0	0	0	1
2853079	2853808	0	0	0	0	1
2854007	2854059	0	0	0	0	1
2854056	2854900	0	0	0	0	1
2854897	2855240	0	0	0	0	1
2855237	2855608	0	0	0	0	1
2855605	2857188	0	0	0	0	1
2857185	2857410	0	0	0	0	1
2857407	2858019	0	0	0	0	1
2858016	2858246	0	0	0	0	1
2858247	2859185	0	0	0	0	1
2859182	2860114	0	0	0	0	1
2860111	2860586	0	0	0	0	1
2860583	2862106	0	0	0	0	1
2862103	2862963	0	0	0	1	1
2862960	2863541	0	0	0	1	1
2863538	2863943	0	0	0	1	1
2863940	2864634	0	0	0	1	1
2864631	2864915	0	0	0	1	1
2864943	2865498	0	0	0	1	1
2865495	2866828	0	0	0	1	1
2866922	2867012	0	0	0	1	1
2867009	2867877	0	0	0	1	1
2868376	2869486	0	0	0	1	1
2869483	2869953	0	0	0	1	1
2869950	2870965	0	0	0	1	1
2870962	2872036	0	0	0	1	1
2872033	2872507	0	0	0	1	1
2872504	2873333	0	0	0	1	1
2873372	2873642	0	0	0	1	1
2873643	2875755	0	0	0	1	1
2875752	2876556	0	0	0	1	1
2876553	2876779	0	0	0	1	1
2876790	2876863	0	0	0	1	1
2877060	2877474	0	0	0	1	1
2877634	2877801	0	0	0	1	1
2877798	2878524	0	0	0	1	1
2878521	2878807	0	0	0	1	1
2878804	2879062	0	0	0	1	1
2879059	2879387	0	0	0	1	1
2879398	2879678	0	0	0	1	1
2879814	2879934	0	0	0	1	1
2880153	2881011	0	0	0	1	1
2881008	2881506	0	0	0	1	1
2881509	2882172	0	0	0	1	1
2882169	2882339	0	0	0	1	1
2882514	2884707	0	0	0	1	0
2884704	2886069	0	1	0	1	0
2886101	2886151	0	1	0	1	0
2886210	2888613	0	1	0	1	0
2888955	2890396	0	1	0	1	0
2890393	2890914	0	1	0	1	1
2890911	2891506	0	1	0	1	1
2891509	2892178	0	1	0	1	1
2892175	2892565	0	0	0	1	1
2892562	2893712	0	0	0	0	1
2893709	2894119	0	0	0	0	1
2894116	2894751	0	0	0	0	1
2894748	2894868	0	0	0	0	1
2894865	2895630	0	0	0	0	1
2895627	2896097	0	0	0	0	1
2896094	2896614	0	0	0	0	1
2896620	2896691	0	0	0	0	1
2896785	2897205	0	0	0	0	1
2897202	2897788	0	0	0	0	1
2897785	2898036	0	0	0	0	1
2898033	2898173	0	0	0	0	1
2898170	2898445	0	0	0	0	1
2898449	2898882	0	0	0	0	1
2898912	2899318	0	0	0	0	1
2899315	2899655	0	0	0	0	1
2899817	2899962	0	0	0	0	1
2899959	2900638	0	0	0	0	1
2900635	2901140	0	0	0	0	1
2901137	2901905	0	0	0	0	1
2901902	2905156	0	0	0	0	1
2905153	2907268	0	0	0	0	1
2907265	2909022	0	0	0	0	1
2909107	2909364	0	0	0	0	1
2909361	2909900	0	0	0	0	1
2909897	2911181	0	0	0	1	1
2911178	2912246	0	0	0	1	1
2912465	2912698	0	0	0	1	1
2912695	2912988	0	0	0	1	1
