start	end	HP1	BRM	MRG15	PC	H1
8062026	8062310	0	1	0	1	1
8062307	8062679	0	1	0	1	1
8062889	8063925	0	0	0	1	1
8063922	8065365	0	0	0	1	1
8065362	8066539	0	0	0	1	1
8066776	8066929	0	0	0	1	1
8066926	8067532	0	0	0	1	1
8067529	8067878	0	0	0	1	1
8067875	8068212	0	0	0	1	1
8068209	8069138	0	0	0	1	1
8069135	8069714	0	0	0	0	1
8069711	8070384	0	0	0	0	1
8070381	8070570	0	0	0	0	1
8070650	8070710	0	0	0	0	1
8070707	8071727	0	0	0	0	1
8071724	8072136	0	0	0	0	1
8072133	8072710	1	0	0	0	1
8072707	8072899	1	0	0	0	1
8072896	8073866	1	0	0	0	1
8073869	8074137	1	0	0	0	1
8074233	8074732	1	0	0	0	0
8074878	8075427	0	0	0	0	0
8075424	8077679	0	0	0	0	0
8077676	8079068	0	0	0	0	0
8079065	8079557	0	0	1	0	1
8079561	8080181	0	0	1	0	1
8080178	8080448	0	0	1	0	1
8080445	8080641	0	0	1	0	1
8080638	8080994	0	0	1	0	1
8081159	8081894	0	0	1	0	1
8082058	8082327	0	0	1	0	1
8082324	8082739	0	0	1	0	1
8083012	8083070	0	0	1	0	1
8083286	8083352	0	0	1	0	1
8083522	8084006	0	0	1	0	0
8084003	8085724	0	0	0	0	0
8085721	8086218	0	1	0	0	0
8086215	8086307	0	1	0	0	0
8086484	8086776	0	1	0	0	0
8086773	8087310	0	1	0	0	0
8087423	8088086	0	1	0	0	0
8088083	8088233	0	1	0	0	0
8088230	8088512	0	1	0	0	0
8088509	8089405	0	1	0	0	0
8089508	8090257	0	1	0	0	0
8090433	8090631	0	1	0	1	0
8090628	8091011	0	0	0	1	0
8091008	8091186	0	0	0	1	1
8091183	8091596	0	0	0	1	1
8091666	8091697	0	0	0	1	1
8091832	8092100	0	0	0	1	1
8092294	8093404	0	0	0	1	1
8093401	8093611	0	0	0	1	1
8093608	8094190	0	0	0	0	1
8094187	8095171	1	0	0	0	1
8095168	8096145	1	0	1	0	1
