start	end	HP1	BRM	MRG15	PC	H1
128671	128822	1	1	0	1	0
128819	130417	1	1	0	0	0
130414	130881	1	1	0	0	0
130878	132867	1	1	0	0	0
132864	133536	1	1	0	0	0
133730	133844	1	1	0	0	0
134032	134440	1	1	0	0	0
134453	135460	1	1	0	0	0
135457	138651	1	1	0	0	0
138648	139133	1	1	0	0	0
139130	140253	1	1	0	0	0
140250	140614	1	1	1	0	0
140611	140968	1	1	1	0	0
141215	141757	1	1	1	0	0
141792	142252	1	1	1	0	0
142458	142594	1	0	1	0	0
142591	142868	1	0	1	0	0
143031	143128	1	0	1	0	0
143170	143542	1	0	1	0	0
143605	143953	1	0	1	0	0
143950	144344	1	0	1	0	0
144341	145953	1	0	1	0	0
145950	146161	1	0	1	0	0
146158	146492	1	0	1	0	0
146489	147001	1	0	1	0	0
146998	147075	1	0	1	0	0
147247	147334	1	0	1	0	0
147443	147839	1	0	1	0	0
147836	148122	1	0	1	0	1
148119	148298	1	0	1	0	1
148295	148636	1	0	1	0	1
148633	149135	0	0	1	0	1
149132	149513	0	0	1	0	1
149694	150716	0	0	1	0	1
150753	151630	0	0	1	0	1
151692	151921	0	0	1	1	1
152055	152136	0	0	0	1	1
152320	153355	0	0	0	1	1
153371	153949	0	1	0	1	1
153946	154542	0	1	0	1	1
154544	155870	0	1	0	1	1
155967	156077	0	1	0	1	1
156074	157362	0	1	0	1	1
157372	158122	1	1	0	1	0
158119	158588	1	1	0	1	0
158643	159150	1	1	0	0	0
159147	160066	1	1	0	0	0
160063	160457	1	1	0	0	0
160454	161220	0	1	0	0	0
161217	161507	0	1	0	0	0
161690	161816	0	1	0	0	0
161839	162088	0	1	0	0	0
162085	163016	0	1	0	0	0
163013	163501	0	1	0	0	0
163498	163592	0	1	0	0	0
163589	164139	0	1	0	0	0
164142	165746	0	1	0	0	0
165815	165989	0	1	0	0	0
165986	166229	0	1	0	0	0
166226	167265	0	1	0	0	0
167262	167733	0	1	0	0	1
167832	168798	0	0	0	0	1
168825	169132	0	0	0	0	1
169129	169529	0	0	1	0	1
169526	170393	0	0	1	0	1
170390	170803	0	0	1	0	1
170800	171381	0	0	1	0	1
171378	172116	0	0	1	0	1
172165	172432	0	0	1	0	1
172429	172844	0	0	1	0	1
173045	173220	0	0	1	0	1
173217	173418	0	0	1	0	1
173521	174127	0	0	1	0	0
