start	end	HP1	BRM	MRG15	PC	H1
510323	510515	1	0	0	0	0
511342	512213	1	0	0	0	1
513897	514368	1	0	0	0	1
514365	514679	1	0	0	0	1
514676	514893	1	0	0	0	1
515130	515757	1	0	0	0	1
518331	519417	1	0	0	0	1
519788	520030	1	0	0	0	1
520464	521273	1	0	0	0	1
521399	521458	1	0	0	0	1
521455	521833	1	0	0	0	1
521830	522366	1	0	0	0	1
522363	522691	1	0	0	0	1
522688	522963	1	0	0	0	1
523241	523356	1	0	0	0	1
524368	524629	1	0	0	0	1
525248	525491	1	0	0	0	1
526759	527523	1	0	0	0	1
527634	527902	1	0	0	0	1
528242	528749	1	0	0	0	1
528746	529425	1	0	0	0	1
536678	537607	1	0	0	0	1
541950	543163	1	0	0	0	1
543504	544025	1	0	0	0	1
544022	544311	1	0	0	0	1
544441	544637	1	0	0	0	1
544864	545095	1	0	0	0	1
545092	545499	1	0	0	0	1
545496	545833	1	0	1	0	1
545830	546310	1	0	1	0	1
546307	547016	1	0	1	0	0
557436	558390	1	0	1	0	0
558437	559690	1	0	1	0	0
559687	560509	1	0	1	0	0
560506	561521	1	0	1	0	0
561518	561917	1	0	0	0	1
561914	562045	1	0	0	0	1
562042	562329	1	0	0	0	1
562369	562878	1	0	0	0	1
563137	563323	1	0	0	0	1
563414	563611	1	0	0	0	1
563679	563957	1	0	0	0	1
563954	564263	1	0	0	0	1
564397	565268	1	0	0	0	1
565951	566319	1	0	0	0	1
574736	575036	1	0	0	0	1
575065	575647	1	0	0	0	1
575695	576143	1	0	0	0	1
576801	577038	1	0	0	0	1
577484	577622	1	0	0	0	1
577825	578295	1	0	1	0	1
578373	578471	1	0	1	0	1
578468	579104	1	0	1	0	1
579101	579727	1	0	1	0	1
579724	580031	1	0	1	0	1
580235	580340	1	0	1	0	1
580337	580767	1	0	1	0	1
580764	580965	1	0	1	0	1
580962	581416	1	0	1	0	1
581758	581946	1	0	1	0	1
581985	582211	1	0	1	0	1
582208	582419	1	0	1	0	1
582487	582761	1	0	1	0	1
582794	583016	1	0	1	0	1
583013	583897	1	0	1	0	1
585156	585502	1	0	1	0	1
585582	585863	1	0	1	0	1
585860	586028	1	0	1	0	1
586025	586811	1	0	1	0	1
586808	587156	1	0	1	0	1
587450	587795	1	0	1	0	1
587798	588184	1	0	1	0	1
588313	588739	1	0	1	0	1
588839	589326	1	0	1	0	1
589329	589701	1	0	1	0	1
589844	590220	1	0	1	0	1
590324	591195	1	0	1	0	1
591302	591422	1	0	1	0	1
591638	591681	1	0	1	0	1
591906	593141	1	0	1	0	1
593160	593476	1	0	1	0	1
593495	594282	1	0	1	0	1
594279	594682	1	0	1	0	1
594715	595669	1	0	1	0	1
595995	596161	1	0	1	0	1
596459	597133	1	0	1	0	1
597152	597630	1	0	1	0	1
597627	598583	1	0	1	0	1
598632	598922	1	0	1	0	1
598919	599541	1	0	1	0	1
599547	600001	1	0	1	0	1
599998	600214	1	0	1	0	1
600635	601362	1	0	1	0	1
601359	601603	1	0	1	0	1
601600	602382	1	0	1	0	1
602443	602964	1	0	1	0	1
602992	603883	1	0	1	0	1
603880	604879	1	0	1	0	1
606379	608059	1	0	1	0	1
608056	608189	1	0	1	0	1
608186	608832	1	0	1	0	1
608829	610121	1	0	1	0	1
610131	610915	1	0	1	0	1
610943	613339	1	0	1	0	1
613348	613901	1	0	1	0	1
613991	614180	1	0	1	0	1
614406	616336	1	0	1	0	0
616333	616907	1	0	1	0	0
617131	618022	1	0	1	0	0
620076	620571	1	0	0	0	1
623955	624268	1	0	0	0	1
624351	624385	1	0	0	0	1
624382	624950	1	0	0	0	1
626423	627297	1	0	0	0	1
627294	627580	1	0	0	0	1
627577	628034	1	0	0	0	1
630435	631078	1	0	0	0	1
631075	631254	1	0	0	0	1
631540	631628	1	0	0	0	1
631645	633190	1	0	1	0	1
633374	633501	1	0	1	0	1
633498	633745	1	0	1	0	1
633756	634185	1	0	1	0	1
634182	634439	1	0	1	0	1
634436	634773	1	0	1	0	1
634825	635516	1	0	1	0	1
635513	636603	1	0	1	0	1
636600	636795	1	0	1	0	1
636810	637705	1	0	1	0	1
637702	638175	1	0	1	0	1
638769	639392	1	0	1	0	1
639389	640372	1	0	1	0	1
640470	640791	1	0	1	0	1
640788	640932	1	0	1	0	1
641168	641415	1	0	1	0	1
641412	641863	1	0	1	0	1
641860	642349	1	0	1	0	1
642346	642518	1	0	1	0	1
642568	642822	1	0	1	0	1
642819	643262	1	0	0	0	1
643265	643358	1	0	0	0	1
643355	643574	1	0	0	0	1
644074	644165	1	0	0	0	1
644443	644548	1	0	0	0	1
644545	644936	1	0	0	0	1
644933	645686	1	0	0	0	1
647000	647321	1	0	0	0	1
647318	647506	1	0	0	0	1
647853	648069	1	0	0	0	1
662141	662168	1	0	0	0	1
662229	662602	1	0	0	0	1
662599	663668	1	0	0	0	1
665541	665873	1	0	0	0	1
667575	667946	1	0	1	0	1
667943	668295	1	0	1	0	0
668674	669210	1	0	1	0	0
669207	669597	1	0	1	0	0
669594	669827	1	0	1	0	0
669824	670524	1	0	1	0	0
670521	670649	1	0	1	0	0
670646	671017	1	0	1	0	0
671059	671226	1	0	1	0	0
671420	671573	1	0	1	0	0
671570	672140	1	0	1	0	0
672137	672768	1	0	1	0	0
673438	673614	1	0	1	0	0
673611	674657	1	0	1	0	0
674654	675065	1	0	1	0	0
675120	675583	1	0	1	0	0
675580	675929	1	0	1	0	0
675926	676457	1	0	0	0	0
676454	677342	1	0	0	0	0
677351	677611	1	0	0	0	0
677672	678670	1	0	0	0	1
678667	679616	1	0	0	0	1
682242	682797	1	0	0	0	1
682794	683172	1	0	0	0	1
683169	683731	1	0	0	0	1
683784	684183	1	0	0	0	1
684331	684684	1	0	0	0	1
684920	685058	1	0	0	0	1
685238	685370	1	0	0	0	1
685440	685749	1	0	0	0	1
685746	686301	1	0	0	0	1
686377	686837	1	0	0	0	1
686893	687137	1	0	0	0	1
687134	687373	1	0	0	0	1
687716	688307	1	0	0	0	1
688437	688576	1	0	0	0	1
688724	689338	1	0	0	0	1
689335	689500	1	0	0	0	1
689832	690300	1	0	0	0	1
690297	690392	1	0	0	0	1
690419	691174	1	0	0	0	1
691807	691924	1	0	0	0	1
697018	697601	1	0	0	0	1
702203	702465	1	0	0	0	1
702462	702964	1	0	1	0	1
702961	703858	1	0	1	0	1
703855	704474	1	0	1	0	1
704471	704889	1	0	1	0	1
705043	705073	1	0	1	0	1
705106	705367	1	0	1	0	1
705364	705988	1	0	1	0	1
705985	706362	1	0	1	0	1
706467	706893	1	0	1	0	1
707017	707200	1	0	1	0	1
707197	707750	1	0	1	0	1
707747	707800	1	0	1	0	1
707797	709551	1	0	1	0	0
709566	710515	1	0	1	0	0
710512	712145	1	0	1	0	0
712163	712857	1	0	1	0	0
712927	713687	1	0	1	0	0
713710	714574	1	0	1	0	0
714571	714884	1	0	1	0	0
715003	715541	1	0	1	0	0
715538	715595	1	0	1	0	0
715592	717565	1	0	1	0	0
717562	718104	1	0	1	0	0
719223	720116	1	0	1	0	1
